name	taxID	taxRank	genomeSize	numReads	numUniqueReads	abundance
Novosphingobium ginsenosidimutans	1176536	species	3118872	536	311	0.0
Niabella ginsenosidivorans	1176587	species	5627734	259	199	0.0
Agrobacterium fabrum	1176649	species	5674258	996	118	0.0
Kosakonia radicincitans DSM 16656	1177180	leaf	6122453	191	19	0.0
Prevotella jejuni	1177574	species	3913006	208	113	0.0
American hop latent virus	1177630	species	8601	1	1	0.0
Salmonella phage SSU5	1177632	species	103299	2	0	0.0
Komagataeibacter medellinensis	1177712	species	3513191	14	0	0.0
Halomonas huangheensis	1178482	species	4757486	402	233	0.0
Paenibacillus swuensis	1178515	species	5012599	137	109	0.0
Spirosoma montaniterrae	1178516	species	5797678	280	202	0.0
Bacillus xiamenensis	1178537	species	3637729	135	19	0.0
Maribacter cobaltidurans	1178778	species	4639957	656	463	0.0
Yersinia sp. KBS0713	1179669	species	4539645	234	106	0.0
Micrococcus sp. KBS0714	1179670	species	2522703	202	11	0.0
Flavobacterium sp. KBS0721	1179672	species	5867608	768	555	0.0
Oerskovia sp. KBS0722	1179673	species	4357994	276	165	0.0
Burkholderia sp. KBS0801	1179675	species	7381868	258	56	0.0
Saccharothrix espanaensis DSM 44229	1179773	leaf	9360653	608	398	0.0
Salmonella enterica subsp. enterica serovar Bareilly str. CFSAN000669	1182174	leaf	9664355	2	2	0.0
Salmonella enterica subsp. enterica serovar Bareilly str. CFSAN000752	1182177	leaf	9765452	8	0	0.0
Rickettsia sp. MEAM1 (Bemisia tabaci)	1182263	leaf	1378618	272	79	0.0
Deinococcus puniceus	1182568	species	2971983	152	106	0.0
Deinococcus swuensis	1182571	species	3531443	235	131	0.0
Pseudomonas pseudoalcaligenes CECT 5344	1182590	leaf	4686340	309	0	0.0
Magnetospira	1182780	genus	0	14	0	0.0
Salisaeta icosahedral phage 1	1183239	species	43788	3	3	0.0
Pyrococcus sp. ST04	1183377	species	1736885	36	32	0.0
Campylobacter coli RM1875	1183378	leaf	1858716	24	5	0.0
Campylobacter coli RM4661	1183379	leaf	1872235	97	21	0.0
Campylobacter coli RM5611	1183380	leaf	1733165	15	2	0.0
Gloeobacter kilaueensis JS1	1183438	leaf	4724791	255	194	0.0
Thermogladius calderae 1633	1184251	leaf	1356318	7	7	0.0
Anaplasma phagocytophilum str. HZ2	1184253	leaf	1477581	82	0	0.0
Bdellovibrio exovorus JSS	1184267	leaf	2657893	242	186	0.0
Mesotoga prima	1184387	species	2975953	4	0	0.0
Mesotoga	1184396	genus	2975953	1	0	0.0
Austwickia	1184606	genus	0	5	0	0.0
Planococcus antarcticus DSM 14505	1185653	leaf	3804624	154	110	0.0
Pyrococcus furiosus COM1	1185654	leaf	1909827	44	5	0.0
Blattabacterium sp. (Blaberus giganteus)	1186051	species	632588	186	98	0
Acinetobacter phage AP22	1187128	leaf	46387	1	1	0.0
Clostridium phage PhiS63	1187894	species	33609	8	8	0.0
Streptococcus thermophilus MN-ZLW-002	1187956	leaf	1848520	9	0	4.14107e-94
Rhodovulum sulfidophilum DSM 1374	1188256	leaf	4347929	2908	11	0.0
Ferriphaselus amnicola	1188319	species	2717229	265	166	0.0
Xanthomonas citri phage CP2	1188795	species	42963	1	1	0.0
Candidatus Sulcia muelleri PSPU	1189303	leaf	285352	107	68	0.0
Myxococcus macrosporus DSM 14697	1189310	leaf	8973512	696	166	0.0
Pseudomonas asturiensis	1190415	species	5912259	332	170	0.0
Campylobacter virus CP21	1190451	species	182833	18	10	0.0
Klebsiella michiganensis E718	1191061	leaf	6561678	5	0	0.0
Comamonas testosteroni P19	1191062	leaf	5649348	352	59	0.0
Flammeovirga sp. MY04	1191459	species	7327614	797	591	3.02296e-05
Magnetococcales	1191478	order	4719581	4	0	0.0
Magnetococcaceae	1191479	family	4719581	8	0	0.0
Melioribacter roseus P3M-2	1191523	leaf	3300414	207	169	0.0
Bacillus subtilis subsp. subtilis str. BSP1	1192196	leaf	4043754	7	2	0.0
Pelosinus fermentans JBW45	1192197	leaf	5380816	280	203	0.0
Salmonella enterica subsp. diarizonae serovar 48:i:z	1192842	leaf	5482544	37	13	0.0
Granulosicoccus antarcticus IMCC3135	1192854	leaf	7783862	751	556	0.0
Leptospira mayottensis 200901116	1192864	leaf	4216282	125	49	0.0
Klebsiella pneumoniae subsp. pneumoniae 1084	1193292	leaf	5386705	1	1	0.0
Alkalitalea	1193324	genus	0	6	0	0.0
Goose adenovirus 4	1193422	leaf	43376	1	1	0.0
Pseudomonas putida SJTE-1	1193499	leaf	6077201	92	4	0.0
Pseudomonas aeruginosa SJTD-1	1193501	leaf	6243825	7	4	0.0
Sulfurospirillum halorespirans DSM 13726	1193502	leaf	3029840	231	112	0.0
Gilliamella	1193503	genus	0	4	0	0.0
Snodgrassella	1193515	genus	2527978	1	0	0.0
'Catharanthus roseus' aster yellows phytoplasma	1193712	species	603949	66	11	0.0
Bacillus mesonae	1193713	species	5839313	251	199	0.0
Candidatus Endolissoclinum faulkneri L2	1193729	leaf	1481191	240	160	0.0
Dehalococcoides mccartyi BTF08	1193806	leaf	1452335	8	1	0.0
Dehalococcoides mccartyi DCMB5	1193807	leaf	1431902	9	0	0.0
Salmonella enterica subsp. enterica serovar Bredeney str. CFSAN001080	1194154	leaf	4603849	1	0	0.0
Salmonella enterica subsp. enterica serovar Stanleyville str. CFSAN000624	1194159	leaf	5102976	2	1	0.0
Zymomonas mobilis subsp. mobilis NRRL B-12526	1194424	leaf	2178998	44	2	0.0
Bacillus phage BtCS33	1194641	species	41992	4	0	0.0
Mycobacterium virus Nepal	1194642	species	53972	2	0	0.0
Lactobacillus salivarius str. Ren	1194971	leaf	1978364	153	19	0.0
Staphylococcus phage StauST398-1	1195068	species	45242	2	0	0.0
Mycobacterium virus Macncheese	1195070	species	61567	1	0	0.0
Bacillus phage vB_BceM_Bc431v3	1195072	leaf	158621	2	1	0.0
Mycobacterium virus Astro	1195075	species	52494	2	0	0.0
Cronobacter phage CR5	1195085	species	223989	1	0	0.0
Bacillus thuringiensis MC28	1195464	leaf	6694533	230	71	0.0
Bacillus oceanisediminis 2691	1196031	leaf	5848607	230	176	0.0
Snodgrassella alvi	1196083	species	2527978	6	0	0.0
Snodgrassella alvi wkB2	1196094	leaf	2527978	197	149	0.0
Gilliamella apicola	1196095	species	3139412	372	249	0.0
Listeria monocytogenes serotype 1/2a str. 10-0812	1196165	leaf	2942234	1	0	0.0
Listeria monocytogenes serotype 1/2a str. 10-0813	1196166	leaf	2942234	1	0	0.0
Listeria monocytogenes serotype 1/2a str. 10-0933	1196169	leaf	2870277	1	0	0.0
Listeria monocytogenes serotype 1/2a str. 10-0934	1196170	leaf	2870277	1	0	0.0
Listeria monocytogenes serotype 4b str. 02-1103	1196171	leaf	2979105	1	0	0.0
Listeria monocytogenes serotype 4b str. 02-1289	1196172	leaf	2979105	1	0	0.0
Listeria monocytogenes serotype 4b str. 02-1792	1196173	leaf	2979105	1	0	0.0
Listeria monocytogenes serotype 4b str. 02-6679	1196174	leaf	2908004	2	0	0.0
Listeria monocytogenes serotype 4b str. 02-6680	1196175	leaf	2908004	2	0	0.0
Listeria monocytogenes serotype 1/2a str. 98-2035	1196178	leaf	3032209	1	0	0.0
Listeria monocytogenes serotype 1/2a str. 99-6370	1196179	leaf	3032209	1	0	0.0
Pseudomonas putida DOT-T1E	1196325	leaf	6260702	133	20	0.0
Pseudomonas stutzeri CCUG 29243	1196835	leaf	4709064	347	80	0.0
Mycoplasma wenyonii str. Massachusetts	1197325	leaf	650228	23	18	0.0
Bradyrhizobium sp. 6(2017)	1197460	species	10014235	871	421	0.0
Cloacibacillus porcorum	1197717	species	3585187	129	100	0.0
Salmonella bongori N268-08	1197719	leaf	4773537	121	5	0.0
Enterobacteriaphage UAB_Phi87	1197935	leaf	87603	1	0	0.0
Celeribacter phage P12053L	1197951	species	38889	3	3	0.0
Staphylococcus virus IPLA7	1197953	species	42123	1	1	0.0
Aeromonas phage Aes508	1198013	leaf	160646	4	0	0.0
Aeromonas phage Aes012	1198014	leaf	161978	3	1	0.0
Granulicella tundricola MP5ACTX9	1198114	leaf	5503984	220	147	0.0
Schizotequatrovirus	1198137	genus	246811	1	0	0.0
Felixounavirus	1198140	genus	87274	1	1	0.0
Cycloclasticus zancles 78-ME	1198232	leaf	2655425	450	76	0.0
Aeropyrum camini SY1 = JCM 12091	1198449	leaf	1595994	20	12	0.0
Mycobacteroides abscessus subsp. massiliense str. GO 06	1198627	leaf	4687873	99	0	0.0
Streptococcus mutans GS-5	1198676	leaf	2027088	24	6	0.0
Pbunavirus	1198980	genus	66143	2	2	0.0
Legionella pneumophila subsp. pneumophila str. Thunder Bay	1199191	leaf	3455167	8	0	0.0
secondary endosymbiont of Ctenarytaina eucalypti	1199245	species	1441139	93	60	0.0
Corynebacterium terpenotabidum Y-11	1200352	leaf	2751233	117	78	0.0
Brevibacillus brevis X23	1200792	leaf	6643437	149	59	0.0
Staphylococcus phage Stau2	1200862	leaf	133798	7	1	0.0
Enterococcus faecalis ATCC 29212	1201292	leaf	3048131	7	4	0.0
Methanoculleus bourgensis MS2	1201294	leaf	2789774	82	20	0.0
Mycobacterium haemophilum DSM 44634	1202450	leaf	4235765	162	96	0.0
Dehalococcoidaceae	1202464	family	1412881	2	0	0.0
Dehalococcoidales	1202465	order	1412881	6	0	0.0
Candidatus Carsonella ruddii CE isolate Thao2000	1202536	leaf	162589	40	25	0.0
Candidatus Carsonella ruddii CS isolate Thao2000	1202537	leaf	162504	17	7	0.0
Candidatus Carsonella ruddii HC isolate Thao2000	1202538	leaf	166163	41	23	0.0
Candidatus Carsonella ruddii HT isolate Thao2000	1202539	leaf	157543	56	33	0.0
Candidatus Carsonella ruddii PC isolate NHV	1202540	leaf	159923	35	24	0.0
Methylacidiphilum kamchatkense Kam1	1202785	leaf	2202032	111	70	0.0
Moritella marina ATCC 15381	1202962	leaf	4760425	405	240	0.0
Streptomyces hygroscopicus subsp. jinggangensis TL01	1203460	leaf	10077952	398	0	0.0
Geobacter daltonii	1203471	species	4304501	9	0	0.0
Mycobacterium intracellulare subsp. yongonense	1203599	subspecies	5435152	73	5	0.0
Helicobacter phage KHP40	1204178	leaf	26449	1	1	0.0
Siansivirga	1204360	genus	3303986	3	0	0.0
Corynebacterium glutamicum K051	1204414	leaf	3309400	2	0	0.0
Aeromonas phage CC2	1204516	species	231743	6	6	0.0
Pseudomonas phage MP1412	1204517	leaf	61167	4	0	0.0
Escherichia phage ECML-4	1204523	leaf	157308	1	0	0.0
Streptomyces phage phiHau3	1204524	leaf	50255	3	1	0.0
Salmonella phage SSE121	1204529	leaf	147745	5	4	0.0
Salmonella phage STML-198	1204531	leaf	158099	2	0	0.0
Bacillus phage phiAGATE	1204533	leaf	149844	2	2	0.0
Clostridium phage phiMMP02	1204534	species	48396	5	1	0.0
Clostridium phage phiMMP04	1204535	species	31674	1	0	0.0
Caulobacter virus phiCbK	1204537	species	215710	14	0	0.0
Pectobacterium phage My1	1204539	leaf	122024	3	3	0.0
Enterococcus phage EfaCPT1	1204540	leaf	40923	2	0	0.0
Pseudomonas phage PA26	1204542	leaf	72321	1	0	0.0
Staphylococcus virus SA11	1204543	species	136326	5	3	0.0
Nocardiopsis alba ATCC BAA-2165	1205910	leaf	5848211	293	191	0.0
Enterococcus faecalis D32	1206105	leaf	3062505	32	12	0
Candidatus Portiera aleyrodidarum BT-B-HRs	1206109	leaf	709900	16	0	0.0
Lactobacillus phage phiAQ113	1206110	species	36566	3	3	0.0
Yersinia phage phiR201	1206557	species	122696	4	0	0.0
Yersinia phage phiR1-RT	1206558	leaf	168809	5	1	0.0
Yersinia phage phi80-18	1206559	species	42406	2	2	0.0
Yersinia phage phiD1	1206560	leaf	167063	2	1	0.0
Blueberry virus A	1206566	species	17798	1	1	0.0
Pseudomonas sp. Lz4W	1206777	species	5018820	272	14	0.0
Pseudomonas sp. UW4	1207075	species	6183388	291	152	0.0
Burkholderia pseudomultivorans	1207504	species	7956789	366	64	0.0
Aeromonas media WS	1208104	leaf	4788430	244	41	0.0
Helicobacter phage KHP30	1208236	leaf	26215	1	1	0.0
Vibrio neocaledonicus	1208308	species	5245855	531	43	0
Thalassolituus oleivorans R6-15	1208320	leaf	3764053	409	40	0
Celeribacter indicus	1208324	species	4969388	3013	1772	0.000143667
Sphingobium fuliginis ATCC 27551	1208342	leaf	5414624	535	111	0.0
Streptococcus phage SPQS1	1208587	leaf	58305	7	3	0.0
Salmonella enterica subsp. enterica serovar Abaetetuba str. ATCC 35640	1208611	leaf	4547600	10	1	0.0
Bordetella bronchiseptica MO149	1208658	leaf	5091817	35	5	0.0
Bordetella parapertussis Bpp5	1208660	leaf	4899574	56	9	0.0
Candidatus Kinetoplastibacterium crithidii TCC036E	1208918	leaf	821930	201	48	0.0
Candidatus Kinetoplastibacterium desouzaii TCC079E	1208919	leaf	833125	177	141	0.0
Candidatus Kinetoplastibacterium oncopeltii TCC290E	1208920	leaf	810172	180	126	0.0
Candidatus Kinetoplastibacterium galatii TCC219	1208921	leaf	822140	190	133	0.0
Candidatus Kinetoplastibacterium blastocrithidii TCC012E	1208922	leaf	820029	137	3	0.0
Candidatus Kinetoplastibacterium blastocrithidii (ex Strigomonas culicis)	1208923	leaf	820037	136	2	0.0
Flavivirga	1209327	genus	0	2	0	0.0
Halomicronema hongdechloris	1209493	species	5577845	4	0	0.0
Halopenitus	1209988	genus	0	1	0	0.0
Tepidanaerobacter acetatoxydans Re1	1209989	leaf	5521119	270	0	0.0
Gemmata massiliana	1210884	species	10135216	465	274	0.0
Stenotrophomonas phage IME13	1211280	leaf	162327	7	0	0.0
Mycobacterium virus Goose	1211282	species	50645	1	1	0.0
Spirosoma aerolatum	1211326	species	7959595	315	234	0.0
uncultured crAssphage	1211417	species	97065	26	26	0.00610068
Pseudomonas putida NBRC 14164	1211579	leaf	6156701	281	121	0.0
Caulobacter phage CcrColossus	1211640	species	279967	12	10	0.0
Caulobacter virus Karma	1211641	species	221828	14	0	0.0
Caulobacter virus Magneto	1211642	species	218929	11	0	0.0
Caulobacter virus Rogue	1211643	species	223720	14	11	0.0
Caulobacter virus Swift	1211644	species	219216	13	0	0.0
Vibrio parahaemolyticus BB22OP	1211705	leaf	5103524	44	12	0.0
Legionella fallonii LLAP-10	1212491	leaf	4434890	313	220	0.0
Candidatus Mycoplasma haemolamae str. Purdue	1212765	leaf	756845	22	12	0.0
Lleida bat lyssavirus	1213198	species	11931	2	2	0.0
Streptococcus suis 6407	1214179	leaf	2292360	21	9	0.0
Streptomyces collinus Tu 365	1214242	leaf	8377286	352	199	0.0
Tumebacillus algifaecis	1214604	species	4516965	209	130	0.0
Mycolicibacterium smegmatis MKD8	1214915	leaf	7119169	118	68	0.0
Bacillus thermocopriae	1215031	species	2843874	174	87	0.0
Pseudomonas putida S12	1215087	leaf	6382434	184	23	0.0
Pseudomonas putida HB3267	1215088	leaf	5956110	150	30	0.0
Planococcus halocryophilus	1215089	species	3424893	161	85	0.0
Liberibacter crescens BT-1	1215343	leaf	1504659	273	0	0.0
Lactobacillus casei W56	1215914	leaf	3132096	91	0	0.0
Clostridium bornimense	1216932	species	3617025	455	351	0.0
Halioglobus	1217416	genus	0	26	0	0.0
Lactobacillus delbrueckii subsp. jakobsenii ZN7a-9 = DSM 26046	1217420	leaf	1891796	9	5	5.2454e-05
Dyella japonica A8	1217721	leaf	4831185	525	312	0.0
Bacillus thuringiensis HD-789	1217737	leaf	6334630	42	2	0.0
Octadecabacter antarcticus	1217908	species	4875481	22	0	0.0
Bacillus cereus FRI-35	1217984	leaf	5382319	104	33	0.0
Bacillus thuringiensis HD-771	1218175	leaf	6438373	99	34	0.0
Chlamydia psittaci GR9	1218353	leaf	1147152	3	0	0.0
Chlamydia psittaci MN	1218354	leaf	1175981	2	0	0.0
Chlamydia psittaci VS225	1218355	leaf	1164938	1	0	0.0
Chlamydia psittaci WS/RT/E30	1218356	leaf	1148342	4	1	0.0
Chlamydia psittaci M56	1218357	leaf	1168938	8	6	0.0
Lactobacillus kullabergensis	1218493	species	2018944	113	75	0.0
Lactobacillus helsingborgensis	1218494	species	1867232	117	34	0.0
Kordia antarctica	1218801	species	5500985	1282	855	0
Pectobacterium carotovorum subsp. carotovorum PCC21	1218933	leaf	4842771	120	20	0.0
Comamonas terrigena NBRC 13299	1219032	leaf	4673011	364	223	0.0
Novosphingobium tardaugens NBRC 16725	1219035	leaf	4358096	503	314	0.0
Vibrio vulnificus NBRC 15645 = ATCC 27562	1219061	leaf	5007160	191	12	1.4042e-19
Vibrio natriegens NBRC 15636 = ATCC 14048 = DSM 759	1219067	leaf	10343839	356	106	0.0
Vibrio alginolyticus NBRC 15630 = ATCC 17749	1219076	leaf	5146637	133	13	8.29394e-53
Raccoon polyomavirus	1219896	leaf	5016	3	2	0.0
Geobacillus kaustophilus NBRC 102445	1220595	leaf	3670957	59	12	0.0
Rhizobium phage RHEph04	1220604	leaf	53018	2	0	0.0
Rhizobium phage RHEph06	1220714	species	53721	2	0	0.0
Rhizobium phage RHEph10	1220717	species	115042	5	4	0.0
Fictibacillus phosphorivorans	1221500	species	4230665	191	142	0.0
Pseudomonas fluorescens NCIMB 11764	1221522	leaf	6998154	346	184	0.0
Amycolatopsis mediterranei RB	1221524	leaf	10246864	577	0	0.0
Acinetobacter phage YMC/09/02/B1251	1221835	leaf	45364	2	0	0.0
Psychrobacillus	1221880	genus	0	5	0	0.0
Caldicellulosiruptor changbaiensis	1222016	species	2905633	187	109	0.0
Mannheimia haemolytica USDA-ARS-USMARC-184	1222034	leaf	2524779	12	5	0.0
Enterobacteria phage GEC-3S	1222338	leaf	163424	4	0	0.0
Neokomagataea	1223423	genus	0	6	0	0.0
Corynebacterium humireducens	1223514	species	2681312	7	0	0.0
Corynebacterium humireducens NBRC 106098 = DSM 45392	1223515	leaf	2681312	165	94	0.0
Bradyrhizobium sp. CCGE-LA001	1223566	species	7833499	677	322	0.0
Sulfuritalea hydrogenivorans sk43H	1223802	leaf	3802648	478	292	0.0
Corynebacterium marinum DSM 44953	1224162	leaf	2729219	188	114	0.0
Corynebacterium maris DSM 45190	1224163	leaf	2833547	129	74	0.0
Corynebacterium vitaeruminis DSM 20294	1224164	leaf	2931780	177	118	0.0
Vibrio campbellii CAIM 519 = NBRC 15631	1224742	leaf	5178103	305	86	0.000207612
Gluconobacter oxydans H24	1224746	leaf	3816232	232	119	0.0
Exiguobacterium sp. ZWU0009	1224749	species	3250203	114	20	0.0
Pseudomonas mendocina S5.2	1225174	leaf	5372474	402	153	0.0
Bartonella quintana RM-11	1225179	leaf	1587646	219	15	0.0
Salmonella enterica subsp. enterica serovar Gallinarum/pullorum str. CDC1983-67	1225522	leaf	4623089	2	0	0.0
Bhendi yellow vein mosaic virus-associated alphasatellite	1225644	species	1316	1	1	0.0
Dickeya solani IPO 2222	1225786	leaf	4919833	84	0	0.0
Enterobacteria phage SfI	1225789	species	38389	1	0	0.0
Pseudomonas phage JBD25	1225792	species	39552	1	0	0.0
Lactobacillus virus ATCC8014	1225794	species	38002	1	1	0.0
Listeria phage P70	1225800	leaf	67170	2	0	0.0
Lactobacillus paracasei subsp. paracasei JCM 8130	1226298	leaf	3017804	16	4	0.0
Hymenobacter swuensis DY53	1227739	leaf	5252070	307	189	0.0
Piscirickettsia salmonis LF-89 = ATCC VR-1361	1227812	leaf	3507509	1	0	0.0
cyanobacterium endosymbiont of Epithemia turgida isolate EtSB Lake Yunoko	1228987	leaf	2794318	376	282	0.0
Riemerella anatipestifer RA-CH-1	1228997	leaf	2309519	238	9	0.0
Paraburkholderia phenoliruptrix BR3459a	1229205	leaf	7651131	356	63	0.0
Staphylococcus aureus 08BA02176	1229492	leaf	2782313	3	0	0.0
Blattabacterium cuenoti BPAA	1229512	leaf	632490	197	25	0
Anaerostipes rhamnosivorans	1229621	species	3588860	149	94	4.54095e-29
Mycobacterium avium subsp. hominissuis TH135	1229671	leaf	5145928	26	10	0.0
Gramella flava JLT2011	1229726	leaf	4007868	499	350	0.0
Salipiger profundus	1229727	species	5424264	4191	2394	3.72626e-40
Lactococcus phage BM13	1229751	species	30910	3	1	0.0
Campylobacter phage CP30A	1229752	leaf	133572	4	0	0.0
Escherichia phage phAPEC8	1229753	species	147737	1	1	0.0
Leuconostoc gelidum JB7	1229756	leaf	1893499	95	43	0.0
Escherichia phage EC6	1229757	leaf	86231	2	0	0.0
Leuconostoc carnosum JB16	1229758	leaf	1773468	161	80	0.0
Acinetobacter phage phiAC-1	1229760	species	43216	1	0	0.0
Propionibacterium phage P14	1229784	leaf	29729	1	1	0.0
Burkholderia pseudomallei BPC006	1229785	leaf	7155061	1	0	0.0
Propionibacterium phage P104A	1229787	leaf	29371	4	0	0.0
Chlamydia avium 10DC88	1229831	leaf	1048269	48	41	0.0
Candidatus Nitrosopumilus koreensis AR1	1229908	leaf	1639964	159	117	0.000248432
Candidatus Nitrosopumilus sediminis	1229909	species	1690905	165	120	0
Salimicrobium jeotgali	1230341	species	2776927	94	65	0.0
Sinorhizobium meliloti Rm41	1230587	leaf	7149690	62	3	0.0
Marisediminicola	1230698	genus	0	1	0	0.0
Corynebacterium frankenforstense	1230998	species	2604152	5	0	0.0
Corynebacterium lactis	1231000	species	2769745	3	0	0.0
Clostridium tetani 12124569	1231072	leaf	2865850	333	88	0.0
Ferrovibrio	1231242	genus	0	32	0	0.0
Asaia bogorensis NBRC 16594	1231624	leaf	3198265	267	169	0.0
Cardinium endosymbiont cEper1 of Encarsia pergandiella	1231626	leaf	944930	96	63	0.0
Dickeya solani D s0432-1	1231725	leaf	4919812	227	1	0.0
Corynebacterium glutamicum SCgG1	1232381	leaf	3350620	16	0	0.0
Corynebacterium glutamicum SCgG2	1232383	leaf	3350619	16	0	0.0
Corynebacterium glutamicum ZL-6	1232384	leaf	3332458	1	0	0.0
[Brevibacterium] flavum ZL-1	1232385	leaf	3340941	74	0	0.0
Francisella tularensis subsp. holarctica F92	1232394	leaf	1886888	1	0	0.0
Acidithiobacillus ferridurans	1232575	species	2921399	217	22	0.0
Haemophilus influenzae 2019	1232659	leaf	1969659	26	11	0.0
Mycobacterium intracellulare subsp. intracellulare MTCC 9506	1232724	leaf	5589007	41	15	0.0
Bacillus subtilis XF-1	1233100	leaf	4061186	5	0	0.0
Geobacillus sp. GHH01	1233873	species	3583134	81	13	0.0
Chlamydia pecorum PV3056/3	1234367	leaf	1104552	61	6	0.0
Chlamydia pecorum W73	1234368	leaf	1106534	56	1	0.0
Chlamydia pecorum P787	1234369	leaf	1106409	54	0	0.0
Lawsonia intracellularis N343	1234378	leaf	1719192	169	0	0.0
Cutibacterium acnes C1	1234380	leaf	2519002	3	3	0.0
Borreliella garinii NMJW1	1234596	leaf	902789	57	2	0.0
Candidatus Moranella endobia PCVAL	1234603	leaf	538203	63	0	0.0
Yersinia pestis subsp. pestis bv. Medievalis	1234662	leaf	4783760	1	1	0.0
Carnobacterium maltaromaticum LMA28	1234679	leaf	3650416	240	26	0.0
Mucilaginibacter xinganensis	1234841	species	5301339	318	256	0.0
Dragonfly-associated microphage 1	1234888	species	4472	1	1	0.0
Equus caballus papillomavirus 7	1235430	leaf	7619	2	2	0.0
Nocardiopsis gilva YIM 90087	1235441	leaf	6142152	316	207	0.0
Sinorhizobium meliloti GR4	1235461	leaf	7141709	48	11	0.0
Pseudorhodoplanes sinuspersici	1235591	species	5971615	794	477	5.80412e-05
Propionibacterium phage PHL112N00	1235654	leaf	29266	4	0	0.0
Staphylococcus phage vB_SauM_Remus	1235659	leaf	134643	11	0	0.0
Staphylococcus phage vB_SauM_Romulus	1235660	leaf	131332	11	0	0.0
Pseudomonas phage UFV-P2	1235661	leaf	45517	3	3	0.0
Kosakonia sacchari SP1	1235834	leaf	4902027	195	34	0.0
Candidatus Pantoea carbekii	1235990	species	2348022	386	14	0.0
Janthinobacterium sp. B9-8	1236179	species	4726850	331	207	0.0
Pan troglodytes troglodytes polyomavirus 1	1236400	species	5159	1	1	0.0
Saimiri sciureus polyomavirus 1	1236410	species	5067	1	0	0.0
Prevotella fusca JCM 17724	1236517	leaf	3261806	183	109	0.0
Moraxella catarrhalis BBH18	1236608	leaf	1863286	18	2	0.0
Candidatus Methanomethylophilus alvus Mx1201	1236689	leaf	1666795	29	0	0.0
Wolbachia endosymbiont of Drosophila simulans wNo	1236908	leaf	1301823	138	13	0.0
Wolbachia endosymbiont of Drosophila simulans wHa	1236909	leaf	1295804	86	13	0.0
Candidatus Nitrososphaera gargensis Ga9.2	1237085	leaf	2833868	71	55	0.0
Sodalis praecaptivus	1239307	species	5159425	269	110	0.0
Streptococcus phage phiNJ2	1239381	species	37282	1	1	0.0
Staphylococcus phage JD007	1239383	leaf	141836	10	9	0.0
Escherichia phage IME11	1239384	leaf	72570	1	1	0.0
Brugmansia mosaic virus	1239452	species	9796	1	1	0.0
Candidatus Portiera aleyrodidarum BT-QVLC	1239881	leaf	708400	22	5	0.0
Borreliella afzelii HLJ01	1239934	leaf	905471	35	3	0.0
Dickeya solani RNS 08.23.3.1.A	1240086	leaf	4922468	84	0	0.0
Candidatus Blochmannia chromaiodes str. 640	1240471	leaf	791219	143	25	0.0
Orbales	1240482	order	0	1	0	0.0
Orbaceae	1240483	family	0	9	0	0.0
Salmonella enterica subsp. enterica serovar Blegdam str. S-1824	1240694	leaf	4693979	1	0	0.0
Salmonella enterica subsp. enterica serovar Bergen str. ST350	1240708	leaf	4801835	7	1	0.0
Campylobacter fetus subsp. fetus 04/554	1240980	leaf	1826626	20	9	0.0
Abalone herpesvirus Victoria/AUS/2009	1241371	leaf	211518	4	4	0.0
Burkholderia thailandensis 2002721723	1241582	leaf	6577133	5	0	0.0
Burkholderia pseudomallei NCTC 13179	1241583	leaf	7337157	14	12	0.0
Buchnera aphidicola (Hyadaphis tataricae)	1241859	leaf	644774	131	100	0.0
Buchnera aphidicola (Muscaphis stroyani)	1241869	leaf	630615	156	99	0.0
Buchnera aphidicola (Therioaphis trifolii)	1241884	leaf	419293	165	103	0.0
Sulfolobus islandicus LAL14/1	1241935	leaf	2465177	23	7	0.0
Chryseobacterium bernardetii	1241978	species	10423577	601	79	0.0
Chryseobacterium carnis	1241979	species	3230102	314	207	0.0
Chryseobacterium lactis	1241981	species	11236412	890	0	0.0
Chryseobacterium nakagawai	1241982	species	11197846	829	0	0.0
Salmonella enterica subsp. enterica serovar Antsalova str. S01-0511	1242087	leaf	4648086	3	0	0.0
Salmonella enterica subsp. enterica serovar Apapa str. SA20060561	1242088	leaf	4801658	9	4	0.0
Salmonella enterica subsp. enterica serovar Crossness str. 1422-74	1242090	leaf	4847468	3	0	0.0
Salmonella enterica subsp. enterica serovar Djakarta str. S-1087	1242091	leaf	4668861	6	3	0.0
Salmonella enterica subsp. enterica serovar Gaminara str. SA20063285	1242094	leaf	4957986	7	2	0.0
Salmonella enterica subsp. enterica serovar Hillingdon str. N1529-D3	1242096	leaf	4618056	15	2	0.0
Salmonella enterica subsp. enterica serovar Hvittingfoss str. SA20014981	1242097	leaf	4940239	5	2	0.0
Salmonella enterica subsp. enterica serovar Johannesburg str. ST203	1242101	leaf	4651794	10	0	0.0
Salmonella enterica subsp. enterica serovar Kentucky str. SA20030505	1242102	leaf	4850980	6	3	0.0
Salmonella enterica subsp. enterica serovar Koessen str. S-1501	1242105	leaf	4566169	7	2	0.0
Salmonella enterica subsp. enterica serovar Krefeld str. SA20030536	1242106	leaf	4942273	7	1	0.0
Salmonella enterica subsp. enterica serovar Macclesfield str. S-1643	1242107	leaf	5268613	31	16	0.0
Salmonella enterica subsp. enterica serovar Manchester str. ST278	1242108	leaf	4532753	10	4	0.0
Acinetobacter johnsonii XBB1	1242245	leaf	4081329	199	37	0.0
