name	taxID	taxRank	genomeSize	numReads	numUniqueReads	abundance
Streptobacillus moniliformis DSM 12112	519441	leaf	1673280	208	133	0.0
Halorhabdus utahensis DSM 12940	519442	leaf	3116795	350	246	0.0
Mycoplasma anserisalpingitidis	519450	species	2787890	204	89	0.0
Vagococcus teuberi	519472	species	2184285	166	128	0.0
Southern rice black-streaked dwarf virus	519497	species	29124	1	1	0.0
Brucella abortus bv. 2 str. 86/8/59	520450	leaf	3286128	3	3	0.0
Brucella abortus bv. 6 str. 870	520454	leaf	3281154	2	0	0.0
Brucella abortus bv. 9 str. C68	520455	leaf	3279946	2	0	0.0
Brucella pinnipedialis B2/94	520461	leaf	3399268	7	2	0.0
Brucella melitensis bv. 3 str. Ether	520466	leaf	3310727	1	1	0.0
Brucella suis bv. 3 str. 686	520487	leaf	3297260	4	1	0.0
Ralstonia phage RSM3	520962	leaf	8929	1	0	0.0
Borreliella burgdorferi N40	521007	leaf	1339539	9	1	0.0
Borreliella burgdorferi JD1	521008	leaf	1531091	20	6	0.0
Borreliella bissettii DN127	521010	leaf	1403443	95	34	0.0
Methanosphaerula palustris E1-9c	521011	leaf	2922917	147	112	0.0
Kosmotoga olearia TBF 19.5.1	521045	leaf	2302126	96	64	0.0
Atopobium parvulum DSM 20469	521095	leaf	1543805	186	135	0.0
Tsukamurella paurometabola DSM 20162	521096	leaf	4479724	854	535	0.0
Capnocytophaga ochracea DSM 7271	521097	leaf	2612925	223	59	0.0
Alicyclobacillus acidocaldarius subsp. acidocaldarius DSM 446	521098	leaf	3205686	529	271	0.0
Caldicellulosiruptor bescii DSM 6725	521460	leaf	2931662	163	73	0.0
Planctopirus limnophila DSM 3776	521674	leaf	5460085	514	268	0.0
Candidatus Accumulibacter phosphatis clade IIA str. UW-1	522306	leaf	5306133	2624	1746	0
Stenotrophomonas maltophilia K279a	522373	leaf	4851126	212	71	0.0
Euhalothece natronophila Z-M001	522448	leaf	3524308	193	133	0.0
Campylobacter avium LMG 24591	522484	leaf	1738633	96	72	0.0
Campylobacter avium	522485	species	1738633	1	0	0.0
Denitrovibrio acetiphilus DSM 12809	522772	leaf	3222077	166	136	0.0
Kangiella koreensis DSM 16069	523791	leaf	2852073	446	276	0.0
Leptotrichia buccalis C-1013-b	523794	leaf	2465610	184	102	0.0
Staphylococcus aureus subsp. aureus ST398	523796	leaf	2885367	1	0	0.0
Haloferax mediterranei ATCC 33500	523841	leaf	7812180	570	18	0.0
Methanosarcina thermophila TM-1	523844	leaf	3127379	75	40	0.0
Methanothermus fervidus DSM 2088	523846	leaf	1243342	83	69	0.0
Thermococcus litoralis DSM 5473	523849	leaf	2215172	37	28	0.0
Thermococcus onnurineus NA1	523850	leaf	1847607	67	48	0.0
Musca domestica salivary gland hypertrophy virus	523909	leaf	124279	4	3	0.0
Desulfovibrio desulfuricans ATCC 27774	525146	leaf	2873437	325	135	5.10753e-05
Fusobacterium nucleatum subsp. nucleatum ATCC 23726	525283	leaf	2299539	139	26	0.0
Gardnerella vaginalis ATCC 14019	525284	leaf	1667350	170	0	0.0
Lactobacillus paragasseri JV-V03	525326	leaf	2030305	121	14	0.0
Streptococcus pneumoniae TCH8431/19A	525381	leaf	2088772	4	0	0.0
Desulfomicrobium baculatum DSM 4028	525897	leaf	3942657	682	472	0.0
Sulfurospirillum deleyianum DSM 6946	525898	leaf	2306351	167	127	0.0
Thermanaerovibrio acidaminovorans DSM 6589	525903	leaf	1848474	213	160	0.0
Thermobaculum terrenum ATCC BAA-798	525904	leaf	3101581	271	195	0.0
Acidimicrobium ferrooxidans DSM 10331	525909	leaf	2158157	651	486	0.0
Anaerococcus prevotii DSM 20548	525919	leaf	1998633	91	70	0.0
Sebaldella termitidis ATCC 33386	526218	leaf	4486650	169	158	0.0
Desulfovibrio salexigens DSM 2638	526222	leaf	4289847	200	159	0.0
Brachyspira murdochii DSM 12563	526224	leaf	3241804	233	166	0.0
Geodermatophilus obscurus DSM 43160	526225	leaf	5322497	1857	1218	0.0
Gordonia bronchialis DSM 43247	526226	leaf	5290012	1008	552	0.0
Meiothermus silvanus DSM 9946	526227	leaf	3721669	467	349	0.0
Erysipelotrichia	526524	class	1770425	9	0	0.0
Erysipelotrichales	526525	order	1770425	25	0	0.0
Tetragenococcus osmophilus	526944	species	2384293	127	84	0.0
Rhizobium phaseoli Brasil 5	526949	leaf	6665454	402	135	0.0
Bacillus cereus ATCC 4342	526977	leaf	5306298	74	23	0
Bacillus thuringiensis Bt407	527021	leaf	6134344	59	44	0.0
Paenibacillus xylanexedens	528191	species	7098239	218	101	0.0
Azospirillum thiophilum	528244	species	7609458	3296	1617	0.0
Neisseria gonorrhoeae MS11	528354	leaf	2237793	5	1	0.0
Alteromonas macleodii ATCC 27126	529120	leaf	4653851	126	49	0.0
Bacillus thuringiensis YBT-1518	529122	leaf	6672921	61	31	3.14001e-99
Proteus mirabilis HI4320	529507	leaf	4099895	12	0	0.0
Pyrococcus yayanosii CH1	529709	leaf	1716818	32	25	0.0
Rhodoluna	529883	genus	0	27	0	0.0
Rhodoluna lacicola	529884	species	1430433	2631	2061	0.00432402
Pirellula staleyi DSM 6068	530564	leaf	6196199	1053	801	3.55286e-05
Prauserella marina	530584	species	6986413	1431	969	0.0
Pelagibacterium halotolerans	531813	species	3948887	34	0	0.0
Flavobacteriaceae bacterium 3519-10	531844	species	2768102	278	195	5.34443e-231
Enterobacteria phage 13a	532076	species	38841	5	3	0.0
Klebsiella phage K11	532077	leaf	41181	1	0	0.0
Yersinia phage Yepe2	532078	species	38677	1	0	0.0
Acidovorax ebreus TPSY	535289	leaf	3796573	6254	1309	0.00020565
Candidatus Rhodoluna planktonica	535712	species	1424506	1723	1277	0.00109942
Cronobacter universalis	535744	species	4436873	34	0	0.0
Mesorhizobium australicum	536018	species	6200534	34	0	0.0
Mesorhizobium opportunistum WSM2075	536019	leaf	6884444	1758	811	0.0
Clostridium carboxidivorans P7	536227	leaf	5752782	370	202	0.0
Roseburia intestinalis L1-82	536231	leaf	4493348	994	712	0.00379581
Clostridium botulinum A2 str. Kyoto	536232	leaf	4155278	16	0	0.0
Chryseobacterium taklimakanense	536441	species	7930359	749	272	0.0
Cyanophage P-RSM1	536444	species	177211	325	263	0.0
Prochlorococcus phage P-SSM3	536453	species	179063	110	72	0.0
Synechococcus phage S-SSM4	536466	species	182801	144	122	0.0
Cyanophage Syn30	536474	species	178807	155	119	0.0
Blautia hansenii DSM 20583	537007	leaf	3065949	505	0	0.000146474
Stygiolobus rod-shaped virus	537009	species	28096	6	6	0.0
Candidatus Liberibacter asiaticus str. psy62	537021	leaf	1227328	62	0	0.0
Actinobacillus pleuropneumoniae serovar 7 str. AP76	537457	leaf	2345435	51	22	0.0
Streptococcus phage PH15	537874	species	39136	3	2	0.0
Helicobacter cinaedi CCUG 18818 = ATCC BAA-847	537971	leaf	2240130	31	0	0.0
Lactobacillus paracasei subsp. paracasei 8700:2	537973	leaf	3025352	13	0	0.0
Rhizobium etli 8C-3	538025	leaf	7309118	947	423	0.0
Mycoplasma struthionis	538220	species	737591	97	85	0.0
Stappia indica	538381	species	5116759	2821	1731	0.0
Pseudomonas phage PB1	538398	leaf	65764	2	0	0.0
Dyadobacter sp. 32	538966	species	7101228	516	364	0
Xanthomonas virus phil7	538979	species	44080	1	1	0.0
Clostridiales Family XVII. Incertae Sedis	539000	family	2844696	15	0	0.0
Francisella philomiragia subsp. philomiragia ATCC 25015	539329	leaf	2017400	115	19	0.0
Mycobacterium phage DD5	540064	species	51621	1	0	0.0
Mycobacterium virus KBG	540066	species	53572	5	3	0.0
Mycobacterium virus Pukovnik	540068	species	52892	2	1	0.0
Common midwife toad virus	540070	species	107772	3	1	0.0
Roseovarius indicus	540747	species	6173065	1753	1090	0.0
Ruminococcaceae	541000	family	4534233	58	0	0.0
Bacillus thuringiensis serovar chinensis CT-43	541229	leaf	6151150	17	0	0.0
Adoxophyes orana nucleopolyhedrovirus	542343	species	111724	6	6	0.0
Uetakevirus	542960	genus	39153	5	0	0.0
Mycobacterium phage Nigel	543152	leaf	69904	3	2	0.0
Mycobacterium phage Predator	543153	leaf	70110	1	1	0.0
Parvimonas	543311	genus	0	2	0	0.0
Clostridiales Family XIII. Incertae Sedis	543314	family	1739380	3	0	0.0
Clostridiales Family XVI. Incertae Sedis	543347	family	0	2	0	0.0
Symbiobacteriaceae	543349	family	3566135	15	0	0.0
Thermoanaerobacterales Family III. Incertae Sedis	543371	family	2704109	8	0	0.0
Haloterrigena turkmenica DSM 5511	543526	leaf	5440782	721	496	0.0
Variovorax paradoxus S110	543728	leaf	6754997	7812	2780	0
Lactobacillus casei BL23	543734	leaf	3079196	102	0	0
Altererythrobacter marensis	543877	species	2885033	1197	779	0.0
beta proteobacterium CB	543913	species	2045720	12987	6634	0
Sputnik virophage	543939	leaf	18343	1	1	0.0
Helicobacter pylori B128	544406	leaf	1675360	5	2	0.0
Tenericutes	544448	phylum	1281111	9	0	0.0
Geobacillus sp. Y412MC61	544556	species	3667901	111	2	0.0
Actinomyces oris	544580	species	3042917	576	99	0.0
Bartonella sp. OE 1-1	545612	species	2186621	167	61	0.0
Bacillus megaterium QM B1551	545693	leaf	5523192	66	22	1.22226e-82
Treponema primitia ZAS-2	545694	leaf	4059867	251	182	0.0
Treponema azotonutricium ZAS-9	545695	leaf	3855671	224	168	0.0
Treponema paraluiscuniculi Cuniculi A	545776	leaf	1133390	39	7	0.0
Calditerrivibrio	545865	genus	2216552	1	0	0.0
Dietzia lutea	546160	species	3911842	1014	431	0.0
Mycobacterium virus Boomer	546182	species	58037	1	0	0.0
Mycobacterium phage Phaedrus	546184	species	68090	2	0	0.0
Neisseria elongata subsp. glycolytica ATCC 29315	546263	leaf	2256647	513	0	0.0
Filifactor alocis ATCC 35896	546269	leaf	1931012	109	90	0.0
Selenomonas sputigena ATCC 35185	546271	leaf	2568361	455	337	0.0
Staphylococcus aureus subsp. aureus str. JKD6008	546342	leaf	2924344	1	0	0.0
Hafnia paralvei	546367	species	4513714	261	146	0.0
Deinococcus deserti VCD115	546414	leaf	3855329	481	327	0.0
Mycobacterium phage Cali	546803	leaf	155372	3	0	0.0
Mycobacterium phage Myrna	546805	species	164602	16	11	0.0
Mycobacterium phage ScottMcG	546807	leaf	154017	5	0	0.0
Mycobacterium phage Spud	546808	leaf	154906	3	0	0.0
Bifidobacterium pseudocatenulatum DSM 20438 = JCM 1200 = LMG 10505	547043	leaf	2313752	14910	4967	0.215533
Hydrogenobaculum sp. 3684	547143	species	1552775	97	0	0.0
Hydrogenobaculum sp. HO	547144	species	1552931	97	0	0.0
Hydrogenobaculum sp. SHO	547145	species	1552607	97	0	0.0
Hydrogenobaculum sp. SN	547146	species	1552931	97	0	0.0
Phycisphaera mikurensis	547188	species	3884382	25	0	0.0
Bacillus phage PM1	547228	species	50861	4	4	0.0
Methanohalophilus mahii DSM 5219	547558	leaf	2012424	63	56	0.0
Natrialba magadii ATCC 43099	547559	leaf	4443643	396	244	0.0
Corynebacterium aurimucosum ATCC 700975	548476	leaf	2819226	288	175	0.0
Mobiluncus curtisii ATCC 43063	548479	leaf	2146480	183	129	0.0
Herpesvirales	548681	order	167898	3	0	0.0
Percavirus	548688	genus	122522	2	0	0.0
Elephant endotheliotropic herpesvirus 4	548914	species	205896	7	3	0.0
Francisella halioticida	549298	species	2197430	214	151	0.0
Pseudomonas phage LBL3	549445	leaf	64427	3	1	0.0
Mimiviridae	549779	family	819400	1	0	0.0
Salmonella enterica subsp. enterica serovar Gallinarum str. 287/91	550538	leaf	4658697	2	2	0.0
Ferrimonas balearica DSM 9799	550540	leaf	4279159	781	512	0.0
Geobacillus sp. Y412MC52	550542	species	3673940	103	4	0.0
'Nostoc azollae' 0708	551115	leaf	5486145	259	186	0.0
Aromatoleum	551759	genus	4727255	111	0	0.0
Aromatoleum aromaticum	551760	species	4727255	193	0	0.0
Ralstonia phage RSB1	551790	species	43079	8	8	0.0
Iodobacter phage PhiPLPE	551895	leaf	47453	6	5	0.0
Kosakonia arachidis	551989	species	5176406	336	161	0.0
Mucilaginibacter gossypii	551996	species	7565189	579	0	0.0
Streptococcus equi subsp. zooepidemicus MGCS10565	552526	leaf	2024171	24	0	0.0
Listeria monocytogenes HCC23	552536	leaf	2976212	51	8	0.0
Dehalogenimonas lykanthroporepellens	552810	species	1686510	5	0	0.0
Dehalogenimonas lykanthroporepellens BL-DC-9	552811	leaf	1686510	209	137	0.0
Pseudomonas pelagia	553151	species	4550643	832	537	0.0
Prevotella melaninogenica ATCC 25845	553174	leaf	3168282	206	0	0.0
Gardnerella vaginalis 409-05	553190	leaf	1617545	174	12	0.0
Cutibacterium acnes SK137	553199	leaf	2495334	1	0	0.0
Vibrio breoganii	553239	species	4492180	276	168	0.0
Streptococcus equi subsp. equi 4047	553482	leaf	2253793	20	1	0.0
Streptomyces gilvosporeus	553510	species	8482298	1517	948	1.0213e-05
Acidovorax carolinensis	553814	species	17451017	32585	6105	2.98881e-05
[Clostridium] hylemonae DSM 15053	553973	leaf	3833740	213	160	0
Salmonella enterica subsp. enterica serovar Paratyphi A str. AKU_12601	554290	leaf	4581797	1	0	0.0
Leptotrichia hongkongensis	554406	species	2284180	178	88	0.0
Thermosediminibacter oceani DSM 16646	555079	leaf	2280035	133	96	0.0
Zymomonas mobilis subsp. mobilis ATCC 10988	555217	leaf	2143461	33	15	0.0
Synechococcus phage S-RSM4	555387	species	194454	165	110	0.0
Mycobacterium phage Solon	555603	leaf	49487	1	0	0.0
Halothiobacillus neapolitanus c2	555778	leaf	2582886	655	438	2.1902e-05
Polynucleobacter difficilis	556054	species	1995529	5744	4061	0.00323567
Pseudolabrys	556257	genus	0	72	0	0.0
Oxalobacter formigenes OXCC13	556269	leaf	2433653	640	0	0.0
Candidatus Liberibacter solanacearum	556287	species	1258278	5	0	0.0
Brachybacterium saurashtrense	556288	species	3720646	1129	710	0.0
Neomicrococcus aestuarii	556325	species	2667837	465	319	0.0
Propionibacterium acidifaciens	556499	species	3072768	1007	641	0.0
Burkholderia phage KS10	557289	species	37635	4	4	0.0
Erwinia phage phiEa21-4	557393	leaf	84576	4	0	0.0
Lactobacillus reuteri JCM 1112	557433	leaf	2039414	22	0	0.0
Lactobacillus reuteri DSM 20016	557436	leaf	1999618	22	0	0.0
Laribacter hongkongensis HLHK9	557598	leaf	3169329	1607	295	0.0
Mycobacterium kansasii ATCC 12478	557599	leaf	6577228	965	636	0.0
Acinetobacter baumannii AB307-0294	557600	leaf	3759495	1	0	0.0
Pseudomonas aeruginosa LESB58	557722	leaf	6601757	6	0	0.0
Glaesserella parasuis SH0165	557723	leaf	2269156	113	10	0.0
Burkholderia pseudomallei 576	557724	leaf	7266604	23	4	0.0
Rhodobacter sphaeroides KD131	557760	leaf	4711139	672	328	0.0
Chryseobacterium piperi	558152	species	4501946	304	221	0.0
Corynebacterium doosanense CAU 212 = DSM 45436	558173	leaf	2698995	566	377	0.0
Desulfurobacteriaceae	558314	family	1650747	6	0	0.0
Marinilabiliaceae	558415	family	0	9	0	0.0
Shewanella chilikensis	558541	species	4910425	454	125	0.0
Cucurbit chlorotic yellows virus	558690	species	16648	1	1	0.0
Clostridium virus phiCD27	559189	species	50930	2	1	0.0
Listeria phage P40	560178	species	35638	2	2	0.0
Mycobacterium mantenii	560555	species	6185541	1144	601	0
Mycobacteroides abscessus ATCC 19977	561007	leaf	5090491	3	0	0.0
Sphingobacterium psychroaquaticum	561061	species	4396536	324	243	0.0
Dickeya chrysanthemi Ech1591	561229	leaf	4813854	416	224	7.77517e-05
Pectobacterium carotovorum subsp. carotovorum PC1	561230	leaf	4862913	273	126	0.0
Pectobacterium parmentieri WPP163	561231	leaf	5063892	39	13	0.0
Streptococcus pneumoniae ATCC 700669	561276	leaf	2221315	6	0	0.0
Mycobacterium leprae Br4923	561304	leaf	3268071	167	0	0.0
Buchnera aphidicola str. Tuc7 (Acyrthosiphon pisum)	561501	leaf	641895	56	2	0.0
Bacillus safensis	561879	species	23128460	839	191	1.05507e-05
Mycobacterium virus Brujita	561996	species	47057	23	18	0.0
Mycobacterium phage Gumball	561998	species	64807	5	0	0.0
Mycobacterium phage Troll4	561999	species	64618	3	0	0.0
Rickettsia peacockii str. Rustic	562019	leaf	1314898	32	3	0.0
Roseobacter phage RDJL Phi 1	562742	leaf	62668	3	3	0.0
Paenibacillus cellulositrophicus	562959	species	7424799	427	311	0.0
Kyrpidia tusciae DSM 2912	562970	leaf	3384766	314	176	0.0
Sulfurimonas autotrophica DSM 16294	563040	leaf	2153198	311	211	0.0
Helicobacter pylori G27	563041	leaf	1663013	12	4	0.0
Mycobacterium virus Fruitloop	563119	species	58471	1	0	0.0
Mycobacterium phage Konstantine	563121	leaf	68952	2	1	0.0
Mycobacterium virus Pacc40	563122	species	58554	5	3	0.0
Mycobacterium virus Ramsey	563123	species	58578	2	0	0.0
Bacillus sp. SJ-10	563169	species	4041647	59	6	0.0
Listeria monocytogenes L99	563174	leaf	2979198	6	0	0.0
Buchnera aphidicola str. 5A (Acyrthosiphon pisum)	563178	leaf	642122	57	2	0.0
Stx2-converting phage 1717	563769	species	62147	2	0	0.0
Pseudomonas coronafaciens pv. oryzae str. 1_6	563797	leaf	5714458	629	347	0.0
Cyclobacteriaceae	563798	family	5341969	14	0	0.0
Chitinophagaceae	563835	family	7619458	142	40	0.0
Rhodothermaceae	563843	family	3535276	83	0	0.0
Spirosoma rigui	564064	species	5828404	499	358	0.0
Enterobacteria phage YYZ-2008	564886	species	54896	5	0	0.0
Geoglobus acetivorans	565033	species	1860815	47	38	0.0
Brachyspira hyodysenteriae WA1	565034	leaf	3036634	252	21	0.0
Bifidobacterium longum subsp. infantis 157F	565040	leaf	2408831	121	29	0.000305019
Bifidobacterium longum subsp. longum JCM 1217	565042	leaf	2385164	72	0	0
Caulobacter vibrioides NA1000	565050	leaf	4042929	1171	0	0.0
Bacillus phage TP21-L	565140	leaf	37456	1	1	0.0
Streptomyces sp. SM17	565560	species	7179914	1250	95	3.74222e-05
Ureaplasma urealyticum serovar 10 str. ATCC 33699	565575	leaf	874478	107	4	0.0
Enterococcus faecalis ARO1/DG	565651	leaf	2878753	17	5	0.0
Enterococcus casseliflavus EC20	565655	leaf	3427276	161	31	0.0
Bundibugyo ebolavirus	565995	species	18940	2	2	0.0
Spodoptera litura nucleopolyhedrovirus II	566270	species	148634	8	7	0.0
Bifidobacterium catenulatum DSM 16992 = JCM 1194 = LMG 11043	566552	leaf	2079525	1554	0	0.00761394
Campylobacter jejuni subsp. jejuni IA3902	567106	leaf	1672219	3	1	0.0
Bacillus anthracis str. CDC 684	568206	leaf	5506763	5	2	0.0
Sinobacteraceae	568386	family	0	114	0	0.0
Pseudogulbenkiania	568394	genus	0	86	0	0.0
Lactobacillus rhamnosus GG	568703	leaf	9025278	1	0	0.0
Lactobacillus rhamnosus Lc 705	568704	leaf	3033106	7	2	1.59515e-216
Bordetella pertussis 18323	568706	leaf	4043846	41	0	0.0
Bordetella bronchiseptica 253	568707	leaf	5264383	671	95	0.0
Dickeya sp. NCPPB 569	568768	species	4317154	326	166	0.0
Streptococcus suis BM407	568814	leaf	2170808	11	6	0.0
Brucella microti CCM 4915	568815	leaf	3337369	9	3	0.0
Acidaminococcus intestini RyC-MR95	568816	leaf	2487765	622	561	0.00710784
Serratia symbiotica str. 'Cinara cedri'	568817	leaf	1762765	110	78	0.0
Candidatus Hamiltonella	568987	genus	1739504	6	0	0.0
Methylovirgula ligni	569860	species	3298588	1603	1023	8.05515e-05
Methanocellales	570264	order	2838663	13	0	0.0
Methanocellaceae	570265	family	2838663	2	0	0.0
Methanocella	570266	genus	2838663	6	0	0.0
Methanocella paludicola	570267	species	2957635	8	0	0.0
Bacillus thuringiensis serovar kurstaki str. YBT-1520	570416	leaf	13100949	77	28	0.0
Helicobacter pylori P12	570508	leaf	1684038	5	1	0.0
Desulfosarcina alkanivorans	571177	species	7324708	872	571	0
Ochrobactrum pituitosum	571256	species	5467370	616	212	0.0
Buchnera aphidicola (Sitobion avenae)	571428	leaf	647564	67	45	0.0
Psychrobacter sp. G	571800	species	3113999	382	115	0.0
Luteipulveratus mongoliensis	571913	species	5420910	1256	812	0.0
Corynebacterium mustelae	571915	species	3474226	280	215	0.0
Bacillus cereus 03BB102	572264	leaf	10897415	52	3	0.0
Bulbul coronavirus HKU11-934	572288	leaf	26487	4	4	0.0
Munia coronavirus HKU13-3514	572289	leaf	26552	1	1	0.0
Mycobacterium tuberculosis variant africanum GM041182	572418	leaf	4389314	1	0	0.0
Allochromatium vinosum DSM 180	572477	leaf	3669074	1831	1108	0.0
Vulcanisaeta distributa DSM 14429	572478	leaf	2374137	40	38	0.0
Halanaerobium praevalens DSM 2228	572479	leaf	2309262	282	205	0.0
Arcobacter nitrofigilis DSM 7299	572480	leaf	3192235	371	266	0.0
Blautia	572511	genus	5454965	41	0	0.0
Ilyobacter polytropus DSM 2926	572544	leaf	3132314	170	123	0.0
Hungateiclostridium thermocellum DSM 2360	572545	leaf	3577579	173	0	0.0
Archaeoglobus profundus DSM 5631	572546	leaf	1563423	29	24	0.0
Aminobacterium colombiense DSM 12261	572547	leaf	1980592	84	53	0.0
Desulfovibrio vulgaris RCH1	573059	leaf	3734357	653	16	0
Clostridium cellulovorans 743B	573061	leaf	5262222	311	248	0.0
Thermoanaerobacter sp. X513	573062	species	2456520	115	36	0.0
Methanocaldococcus infernus ME	573063	leaf	1328194	62	55	0.0
Methanocaldococcus fervens AG86	573064	leaf	1507251	91	71	0.0
Asticcacaulis excentricus CB 48	573065	leaf	4308776	682	382	0.0
Pseudomonas amygdali pv. tabaci str. ATCC 11528	573066	leaf	6201720	304	48	0.0
Vibrio phage douglas 12A4	573171	species	57611	2	0	0.0
Vibrio phage eugene 12A10	573172	species	138234	5	4	0.0
Vibrio phage helene 12B3	573173	species	135982	4	3	0.0
Vibrio phage henriette 12B8	573174	species	107218	4	2	0.0
Vibrio phage martha 12B12	573175	species	33277	1	1	0.0
Escherichia coli O26:H11 str. 11368	573235	leaf	5855531	4	0	0.0
Desulfovibrio magneticus RS-1	573370	leaf	5315620	1188	661	0.0
Sediminispirochaeta smaragdinae DSM 11293	573413	leaf	4653970	148	110	0.0
Francisella salina	573569	species	2035931	175	23	0.0
Francisella uliginis	573570	species	2237379	219	149	0.0
Stenotrophomonas phage S1	573591	species	40287	1	0	0.0
Candidatus Planktophila limnetica	573600	species	1328793	6912	5189	0.00155933
Lupinus mosaic virus	573615	species	10113	1	1	0.0
Pandoraea oxalativorans	573737	species	6500731	2034	800	0.0
Leptospira interrogans serovar Lai str. IPAV	573825	leaf	4708530	24	0	0.0
Acetohalobium arabaticum DSM 5501	574087	leaf	2469596	194	168	0.0
Streptococcus pneumoniae AP200	574093	leaf	2130580	4	1	0.0
Escherichia coli O127:H6 str. E2348/69	574521	leaf	5069678	65	5	0.0
Anaplasma centrale str. Israel	574556	leaf	1206806	39	28	0.0
Butyricimonas	574697	genus	0	38	0	0.0
Corynebacterium maris	575200	species	2833547	19	0	0.0
Isosphaera pallida ATCC 43644	575540	leaf	5529304	935	688	0.0
Prevotella sp. oral taxon 299 str. F0039	575614	leaf	2480269	186	132	0.0
Vibrio tasmaniensis LGP32	575788	leaf	4974818	302	113	0.0
Polynucleobacter necessarius	576610	species	1560469	82970	56187	0.0461628
Polynucleobacter asymbioticus	576611	species	2159490	41623	710	0.00232852
Escherichia phage JSE	576789	leaf	166418	9	0	0.0
Escherichia phage JS10	576790	leaf	171451	4	0	0.0
Escherichia phage wV8	576791	leaf	88487	4	0	0.0
Euhalothece natronophila	577489	species	3524308	6	0	0.0
Vibrio cholerae M66-2	579112	leaf	3938905	3	0	0.0
Methanocaldococcus vulcanius M7	579137	leaf	1761737	85	73	0.0
Zymomonas mobilis subsp. pomaceae ATCC 29192	579138	leaf	2061413	177	145	0.0
Dickeya paradisiaca Ech703	579405	leaf	4679450	435	284	0.0
Campylobacter volucris LMG 24379	580033	leaf	1517949	159	0	0.0
Bacillus cytotoxicus	580165	species	4094159	456	165	0.0
Thermoanaerobacterium thermosaccharolyticum DSM 571	580327	leaf	2785752	169	31	0.0
Thermoanaerobacter italicus Ab9	580331	leaf	2451061	124	14	0.0
Sideroxydans lithotrophicus ES-1	580332	leaf	3003656	1760	1129	0.0
Thermovirga lienii DSM 17291	580340	leaf	1999646	99	63	0.0
Zetaproteobacteria	580370	class	0	3	0	0.0
Mariprofundales	580371	order	0	22	0	0.0
Mariprofundaceae	580372	family	0	7	0	0.0
Pseudomonas phage KPP10	582345	leaf	88322	2	0	0.0
Hirschia baltica ATCC 49814	582402	leaf	3540114	304	190	0.0
Thermococcus paralvinellae	582419	species	1957742	64	49	0.0
Rhodanobacter glycinis	582702	species	4172240	1682	959	3.59103e-05
Methylovorus glucosetrophus SIP3-4	582744	leaf	3082007	1723	359	0
Hyphomicrobium denitrificans ATCC 51888	582899	leaf	3638969	1081	699	8.18275e-190
Methylotenera mobilis JLW8	583345	leaf	2547570	2140	1551	0.000353468
Clostridium kluyveri NBRC 12016	583346	leaf	3955303	233	3	0.0
Coraliomargarita akajimensis DSM 45221	583355	leaf	3750771	557	423	4.47745e-203
Thermoanaerobacter mathranii	583357	species	2306092	3	0	0.0
Thermoanaerobacter mathranii subsp. mathranii str. A3	583358	leaf	2306092	144	26	0.0
Tenacibaculum jejuense	584609	species	4614879	569	384	4.89357e-35
Pasteurella multocida subsp. multocida str. 3480	584721	leaf	2378127	17	2	0.0
Bacillus phage Bcp1	584892	leaf	152778	7	3	0.0
Escherichia coli IAI1	585034	leaf	4700560	3	1	0.0
Escherichia coli S88	585035	leaf	5166121	1	0	0.0
Escherichia fergusonii ATCC 35469	585054	leaf	4643861	124	13	0.0
Escherichia coli 55989	585055	leaf	5154862	1	0	0.0
Escherichia coli IAI39	585057	leaf	5132068	5	2	0.0
Simian adenovirus 20	585059	leaf	34302	2	0	0.0
Roseburia hominis A2-183	585394	leaf	3592125	736	0	0
Escherichia coli O103:H2 str. 12009	585395	leaf	5524860	1	0	0.0
Synechococcus sp. KORDI-49	585423	species	2585813	410	266	0.0
Synechococcus sp. KORDI-52	585425	species	2572069	313	174	0.0
Thiohalobacter thiocyanaticus	585455	species	3233441	2113	1244	0.0
Gardnerella vaginalis ATCC 14018 = JCM 11026	585528	leaf	1667406	170	0	0.0
Helicobacter pylori 35A	585535	leaf	1566655	10	0	0.0
Helicobacter pylori 83	585538	leaf	1617426	11	5	0.0
Rudbeckia flower distortion virus	587370	species	8222	1	1	0.0
Pseudomonas chlororaphis	587753	species	60698099	6879	2600	0.0
Pseudomonas chlororaphis subsp. aureofaciens	587851	subspecies	69226203	458	102	0.0
Solirubrobacterales	588673	order	6359369	81	0	0.0
Haloterrigena daqingensis	588898	species	3835796	303	201	0.0
Brevundimonas naejangsanensis	588932	species	9124003	3618	1559	0.0
Prevotella fusca	589436	species	3261806	1	0	0.0
Desulfurivibrio alkaliphilus AHT 2	589865	leaf	3097763	521	366	0.0
Alteromonas australica	589873	species	8766305	697	113	0.0
Ferroglobus placidus DSM 10642	589924	leaf	2196266	38	35	0.0
Thermotoga naphthophila RKU-10	590168	leaf	1809823	50	12	0.0
Dickeya zeae Ech586	590409	leaf	4818394	328	124	2.29396e-05
Mycobacterium paraseoulense	590652	species	6085955	1228	474	1.24957e-05
Cellulomonas fimi ATCC 484	590998	leaf	4266344	1551	20	0.0
Acidaminococcus fermentans DSM 20731	591001	leaf	2329769	290	206	0.0
Staphylothermus hellenicus DSM 12710	591019	leaf	1580347	26	21	0.0
Methylacidiphilum fumariolicum	591154	species	2476671	5	0	0.0
Streptomyces pratensis ATCC 33331	591167	leaf	7656104	1233	675	0.0
