name	taxID	taxRank	genomeSize	numReads	numUniqueReads	abundance
Sphaerochaeta coccoides DSM 17374	760011	leaf	2227296	83	68	0.0
Hippea maritima DSM 10411	760142	leaf	1694430	120	89	0.0
Sulfurospirillum barnesii SES-3	760154	leaf	2510109	171	114	1.89693e-129
Haliscomenobacter hydrossis DSM 1100	760192	leaf	8771651	681	559	1.69229e-05
Staphylococcus phage G15	760530	leaf	139806	1	1	0.0
Streptococcus parasanguinis ATCC 15912	760570	leaf	2153652	69	14	3.64148e-17
Acinetobacter phage Acj61	760732	species	164093	26	22	0.0
Acinetobacter phage Acj9	760939	species	169947	15	15	0.0
Salinibacter ruber M8	761659	leaf	3832918	63	19	0.0
Leuconostoc kimchii IMSNU 11154	762051	leaf	2101787	71	22	0.0
Methylovulum	762296	genus	0	3	0	0.0
Achromobacter xylosoxidans A8	762376	leaf	7359146	1415	705	0.0
Rhodothermus marinus SG0.5JP17-172	762570	leaf	3334122	511	193	0.0
Thermus thermophilus SG0.5JP17-16	762633	leaf	2303227	78	24	0.0
Muriicola	762641	genus	0	3	0	0.0
Acinetobacter phage Ac42	762660	species	167716	6	2	0.0
Pseudopedobacter saltans DSM 12145	762903	leaf	4635236	315	233	0.0
Rothia dentocariosa ATCC 17931	762948	leaf	2506025	198	39	0.0
Siansivirga zeaxanthinifaciens	762954	species	3303986	10	0	0.0
Paraprevotella xylaniphila YIT 11841	762982	leaf	4125322	299	158	8.54868e-05
Pigeon adenovirus 1	764030	leaf	45480	2	2	0.0
Magnaporthe oryzae chrysovirus 1	764348	species	31363	1	1	0.0
Kenkeme virus	765147	leaf	11731	2	2	0.0
Desulfurococcus mucosus DSM 2162	765177	leaf	1314639	9	6	0.0
Mesorhizobium ciceri biovar biserrulae WSM1271	765698	leaf	6690028	816	96	0.0
Colwellia phage 9A	765765	species	104936	10	10	0.0
Bdellovibrio bacteriovorus W	765869	leaf	3006992	143	99	0.0
Marichromatium purpuratum 984	765910	leaf	3779112	1507	980	0.0
Thiocystis violascens DSM 198	765911	leaf	5017071	1120	731	0.0
Thioflavicoccus mobilis 8321	765912	leaf	4137521	1334	897	1.68236e-05
Parachlamydia acanthamoebae UV-7	765952	leaf	3072383	146	101	0.0
Helicobacter pylori SJM180	765962	leaf	1658051	13	2	0.0
Helicobacter pylori PeCan4	765963	leaf	1638269	8	3	0.0
Helicobacter pylori Cuz20	765964	leaf	1635449	7	0	0.0
Vibrio jasicida	766224	species	5989523	5	0	0.0
Bacillus paralicheniformis ATCC 9945a	766760	leaf	4376305	18	0	0.0
Pseudopropionibacterium propionicum F0230a	767029	leaf	3449360	258	0	0.0
Prevotella denticola F0289	767031	leaf	2937589	127	17	0.0
Frateuria aurantia DSM 6220	767434	leaf	3603458	614	429	0.0
Serinicoccus chungangensis	767452	species	3463442	592	339	0.0
Lactobacillus fermentum F-6	767453	leaf	2064620	4	0	0.0
Lactobacillus delbrueckii subsp. bulgaricus ND02	767455	leaf	2131976	10	6	0.0
Lactobacillus helveticus H9	767456	leaf	1871119	5	2	0.0
Lactobacillus helveticus H10	767462	leaf	2172383	14	1	0.0
Streptococcus thermophilus ND03	767463	leaf	1831949	2	0	0.0
Lactobacillus plantarum subsp. plantarum P-8	767468	leaf	3246630	1	1	0.0
Desulfallas gibsoniae DSM 7213	767817	leaf	4855529	191	150	0.0
Candidatus Puniceispirillum	767891	genus	2753527	11	0	0.0
Candidatus Puniceispirillum marinum	767892	species	2753527	11	0	0.0
Haloquadratum walsbyi C23	768065	leaf	3260476	69	10	0.0
Halomonas elongata DSM 2581	768066	leaf	4061825	695	407	0.0
Enterococcus hirae ATCC 9790	768486	leaf	2856440	110	7	0
Serratia sp. AS12	768490	species	5443009	276	0	0.0
Serratia plymuthica AS9	768492	leaf	5442880	119	0	0.0
Serratia sp. AS13	768493	species	5442549	276	0	0.0
Cytophagia	768503	class	4454887	92	0	0.0
Cytophagales	768507	order	4454887	228	0	0.0
Calditerrivibrio nitroreducens DSM 19672	768670	leaf	2216552	98	73	0.0
Desulfurococcus amylolyticus DSM 16532	768672	leaf	1384116	10	6	0.0
Thermoproteus tenax Kra 1	768679	leaf	1841542	31	23	0.0
Mycoplasma suis str. Illinois	768700	leaf	742431	25	4	0.0
Desulfosporosinus meridiei DSM 13257	768704	leaf	4873567	161	110	0.0
Desulfosporosinus orientis DSM 765	768706	leaf	5863081	160	111	0.0
Elephant endotheliotropic herpesvirus 5	768738	species	180800	3	2	0.0
Fervidobacterium pennivorans DSM 9078	771875	leaf	2166381	64	30	0.0
Xylella fastidiosa subsp. fastidiosa GB514	788929	leaf	2517383	32	1	0.0
Sinorhizobium sp. CCBAU 05631	794846	species	6387352	781	69	0.0
Helicobacter pylori Sat464	794851	leaf	1567570	4	1	0.0
Opitutaceae bacterium TAV5	794903	species	7417673	2922	2286	0
Thermodesulfobacterium geofontis OPF15	795359	leaf	1634377	134	110	0.0
Hydrogenophaga sp. PBC	795665	species	5232477	6127	3601	0.000450056
Ignavibacteria	795747	class	3479705	3	0	0.0
Ignavibacteriales	795748	order	3479705	8	0	0.0
Ignavibacteriaceae	795749	family	3658997	1	0	0.0
Ignavibacterium	795750	genus	3658997	1	0	0.0
Halalkalicoccus jeotgali B3	795797	leaf	3698650	166	118	0.0
Methanosarcina barkeri CM1	796385	leaf	4501171	79	3	0.0
Bacillus methanolicus MGA3	796606	leaf	3425208	152	110	0.0
Halopiger xanaduensis SH-6	797210	leaf	4355268	335	215	0.0
Sphingobacterium lactis	797291	species	4030188	318	220	0.0
Halostagnicola larsenii XH-48	797299	leaf	4131176	149	91	0.0
Halovivax ruber XH-70	797302	leaf	3223876	170	121	0.0
Natrinema pellirubrum DSM 15624	797303	leaf	4354100	261	178	0.0
Natronobacterium gregoryi SP2	797304	leaf	3788356	156	117	0.0
Thermus thermophilus JL-18	798128	leaf	2311212	147	20	0.0
Spiroplasma mirum ATCC 29335	838561	leaf	2265199	140	0	0.0
Micavibrio aeruginosavorus ARL-13	856793	leaf	2481983	367	176	0.0
Methylomonas methanica MC09	857087	leaf	5051681	607	450	0.0
Brochothrix phage A9	857312	leaf	127065	2	2	0.0
Janibacter indicus	857417	species	3401189	692	404	3.9563e-05
Thermoanaerobacterium xylanolyticum LX-11	858215	leaf	2534358	123	81	0.0
Salmonella enterica subsp. enterica serovar Newport str. CVM 22462	858305	leaf	5121199	1	0	0.0
Bradyrhizobium sp. CCBAU 051011	858422	species	9099371	1162	556	0.0
Corynebacterium variabile DSM 44702	858619	leaf	3433007	338	208	0.0
Bacillus kochii	859143	species	4694375	165	119	0.0
Salmonella enterica subsp. enterica serovar Montevideo str. 507440-20	859199	leaf	4694375	8	2	0.0
alpha proteobacterium HIMB5	859653	species	1343202	4479	4170	0.00522069
Candidatus Blochmannia vafer str. BVAF	859654	leaf	722585	60	44	0.0
Ralstonia solanacearum PSI07	859657	leaf	5605618	185	48	0.0
Capnocytophaga canimorsus Cc5	860228	leaf	2571406	95	20	0.0
Kibdelosporangium phytohabitans	860235	species	11759770	1064	743	0.0
Mycobacterium virus Crimd	861045	species	59798	3	2	0.0
Sphingobium indicum B90A	861109	leaf	3945731	661	256	0.0
Agrobacterium sp. H13-3	861208	species	5573770	540	54	0.0
Gemmatirosa kalamazoonesis	861299	species	7479215	1461	1058	0.0
Glutamicibacter arilaitensis Re117	861360	leaf	3918192	389	212	0.0
Fibrella	861914	genus	0	6	0	0.0
Mucilaginibacter ginsenosidivorax	862126	species	7811413	354	254	0.0
Mycoplasma mycoides subsp. capri LC str. 95010	862259	leaf	1155838	32	14	0.0
Azospirillum lipoferum 4B	862719	leaf	6846400	1322	494	0.0
Streptomyces sp. SirexAA-E	862751	species	7414440	551	305	0.0
Halobacteriovorax marinus SJ	862908	leaf	3437906	319	44	0.0
Avian paramyxovirus penguin/Falkland Islands/324/2007	862945	leaf	15456	1	1	0.0
Bacteroides fragilis 638R	862962	leaf	5373121	89	22	3.15064e-05
Haemophilus influenzae 10810	862964	leaf	1981535	17	1	0.0
Haemophilus parainfluenzae T3T1	862965	leaf	2086875	152	62	0.0
Streptococcus intermedius C270	862966	leaf	1960728	46	1	0.0
Streptococcus intermedius B196	862967	leaf	1996214	58	12	0.0
Streptococcus constellatus subsp. pharyngis C818	862968	leaf	1935662	39	0	0.0
Streptococcus constellatus subsp. pharyngis C1050	862969	leaf	1991156	36	0	0.0
Streptococcus anginosus C1051	862970	leaf	1911706	26	0	0.0
Streptococcus anginosus C238	862971	leaf	2233640	54	19	0.0
Corynebacterium nuruki S6-4	863239	leaf	3173955	353	213	0.0
Herbaspirillum huttiense	863372	species	5691775	2078	811	0.0
Clostridium acetobutylicum EA 2018	863638	leaf	4132226	189	1	0.0
Thermincola potens	863643	species	3157416	4	0	0.0
Clostridium phage phiCD6356	864178	species	37664	1	0	0.0
Parascardovia denticolens DSM 10105 = JCM 12538	864564	leaf	1890857	140	87	0.0
Clostridium beijerinckii ATCC 35702	864803	leaf	5999050	136	0	0.0
Massilia umbonata	864828	species	7426165	1772	918	5.44061e-30
Weeksella virosa DSM 16922	865938	leaf	2272954	236	98	0.0
Helicobacter pylori F16	866344	leaf	1575399	12	1	0.0
Helicobacter pylori F30	866345	leaf	1579693	9	3	0.0
Helicobacter pylori F57	866346	leaf	1609006	3	1	0.0
Belliella baltica DSM 15883	866536	leaf	4196595	377	300	0.0
Haemophilus influenzae F3031	866630	leaf	1985832	20	0	0.0
Escherichia coli 'BL21-Gold(DE3)pLysS AG'	866768	leaf	4570938	1	0	0.0
Aerococcus urinae ACS-120-V-Col10a	866775	leaf	2080974	84	47	0.0
Bifidobacterium breve ACS-071-V-Sch8b	866777	leaf	2327492	62	4	2.01734e-135
Methanothermobacter sp. CaT2	866790	species	1731018	15	6	0.0
Salmonella phage Vi06	866889	species	38368	2	2	0.0
Halobacillus halophilus DSM 2266	866895	leaf	4170008	111	0	0.0
Paenibacillus sp. IHB B 3084	867076	species	5884793	128	79	0.0
Cellulophaga lytica DSM 7489	867900	leaf	3765936	410	14	0.0
Ornithobacterium rhinotracheale DSM 15997	867902	leaf	2399175	269	40	0.0
Methanomethylovorans hollandica DSM 15978	867904	leaf	2714013	65	53	2.44112e-05
Methanobacterium paludis	868131	species	2546541	76	63	0.0
Desulfotomaculum nigrificans CO-1-SRB	868595	leaf	2892255	176	124	0.0
Stenotrophomonas maltophilia JV3	868597	leaf	4544477	280	82	0.0
Desulfurobacterium thermolithotrophum DSM 11699	868864	leaf	1541968	114	78	0.0
Treponema succinifaciens DSM 2489	869209	leaf	2897425	108	90	5.81853e-69
Marinithermus hydrothermalis DSM 14884	869210	leaf	2269167	307	205	0.0
Spirochaeta thermophila DSM 6578	869211	leaf	2560222	192	63	0.0
Turneriella parva DSM 21527	869212	leaf	4409302	294	219	0.0
Streptococcus pneumoniae INV104	869269	leaf	2142122	1	0	0.0
Streptococcus pneumoniae SPNA45	869309	leaf	2129934	14	1	0.0
Streptococcus pneumoniae SPN032672	869311	leaf	2131190	2	0	0.0
Streptococcus pneumoniae SPN033038	869312	leaf	2133496	2	0	0.0
Synechococcus phage S-RIM2 R1_1999	869662	species	175430	247	123	0.0
Synechococcus phage S-RIM8 A.HR1	869724	species	171211	387	212	0.0
Helicobacter pylori 908	869727	leaf	1549666	6	0	0.0
Escherichia coli UM146	869729	leaf	5107563	1	0	0.0
Marivirga	869806	genus	4516490	7	0	0.0
Staphylococcus aureus subsp. aureus JKD6159	869816	leaf	2832165	10	2	0.0
Arcobacter molluscorum LMG 25693	870501	leaf	2800582	447	297	2.95657e-21
Terriglobus saanensis	870903	species	5095226	3	0	0.0
Clostridium phage phiCTP1	871584	species	59199	3	3	0.0
Acinetobacter pittii PHEA-2	871585	leaf	3862530	118	17	0.0
Dehalobacter restrictus DSM 9455	871738	leaf	2943336	122	16	0.0
Massilia flava	871742	species	6922031	1627	861	2.98613e-29
Desulfitobacterium dichloroeliminans LMG P-21439	871963	leaf	3624449	114	78	0.0
Desulfitobacterium metallireducens DSM 15288	871968	leaf	3176073	105	81	0.0
Staphylococcus virus SAP26	872294	species	41207	3	0	0.0
Mycoplasma hyorhinis HUB-1	872331	leaf	839615	46	3	0.0
Staphylococcus phage phi5967PVL	874267	species	42461	1	0	0.0
Celeribacter	875170	genus	0	44	0	0.0
Mycolicibacter sinensis	875328	species	4643668	522	271	0.0
Cupriavidus sp. USMAA2-4	876364	species	8698226	2581	856	1.05114e-05
Pseudoalteromonas phage H105/1	877240	species	30651	2	2	0.0
Methanobacterium lacus	877455	species	2583753	70	61	0.0
Arcobacter anaerophilus	877500	species	3016922	279	205	4.26866e-05
Chryseobacterium sp. StRB126	878220	species	5503743	266	143	0.0
Turkey adenovirus 1	878329	leaf	45413	2	0	0.0
Listeria monocytogenes SLCC7179	879090	leaf	2882234	3	1	0.0
Porphyromonas asaccharolytica DSM 20707	879243	leaf	2186370	96	71	2.50185e-31
Shinella sp. HZN7	879274	species	7354253	1398	772	0.0
Aeromonas phage phiAS4	879628	leaf	163875	6	4	0.0
Aeromonas phage phiAS5	879630	species	225268	18	16	0.0
Cyclobacterium marinum DSM 745	880070	leaf	6221273	358	254	0.0
Bernardetia litoralis DSM 6794	880071	leaf	4919337	457	359	0.0
Desulfobacca acetoxidans DSM 11109	880072	leaf	3282536	230	172	0.0
Caldithrix abyssi DSM 13497	880073	leaf	4978541	269	205	0.0
Barnesiella viscericola DSM 18177	880074	leaf	3076856	309	236	0.0
Bathycoccus sp. RCC1105 virus BpV1	880159	leaf	198519	8	6	0.0
Micromonas sp. RCC1109 virus MpV1	880161	species	184095	1	1	0.0
Ostreococcus lucimarinus virus 1	880162	species	194022	2	0	0.0
Mycoplasma leachii PG50	880447	leaf	1008951	87	0	0.0
Ketogulonicigenium vulgare Y25	880591	leaf	3288404	772	22	0.0
Lactobacillus helveticus R0052	880633	leaf	2129206	22	1	0.0
Methanotorris igneus Kol 5	880724	leaf	1854197	66	51	0.0
Enterobacter bugandensis	881260	species	14385828	617	125	4.7859e-06
Listeria ivanovii subsp. ivanovii PAM 55	881621	leaf	2928879	54	1	0.0
Lactococcus phage 949	881953	species	114768	3	3	0.0
Listeria monocytogenes SLCC2376	882097	leaf	2840185	11	0	0.0
Vibrio anguillarum 775	882102	leaf	4052047	134	0	0.0
Methanoregula formicica	882104	species	2820858	1	0	0.0
Paraburkholderia rhizoxinica HKI 454	882378	leaf	3750138	703	439	6.27395e-44
Vibrio anguillarum M3	882944	leaf	4117885	135	1	0.0
Bifidobacterium bifidum S17	883062	leaf	2186882	67	8	6.93382e-05
Burkholderia pseudomallei 1026b	884204	leaf	14469087	18	0	0.0
Enterobacter soli	885040	species	5012132	226	127	0.0
Escherichia coli str. 'clone D i14'	885275	leaf	5038386	2	0	0.0
Escherichia coli str. 'clone D i2'	885276	leaf	5038386	2	0	0.0
Desulfosporosinus acidiphilus	885581	species	4991181	4	0	0.0
Jeongeupia	885864	genus	0	55	0	0.0
Prochlorococcus phage P-SSP10	885867	species	47325	9	2	0.0
Singulisphaera acidiphila DSM 18658	886293	leaf	9755686	944	691	0.0
Muricauda ruestringensis DSM 13258	886377	leaf	3842422	383	275	0.0
Paenibacillus polymyxa SC2	886882	leaf	6238510	105	6	0.0
Methylovorus sp. MP688	887061	species	2862391	1231	283	0
Lactobacillus delbrueckii subsp. lactis DSM 20072	888027	leaf	2165984	12	3	0.0
Schaalia cardiffensis F0333	888050	leaf	2230588	145	93	0.0
Aggregatibacter segnis ATCC 33393	888057	leaf	2022832	185	98	0.0
Desulfomicrobium orale DSM 12838	888061	leaf	2783374	310	225	0.0
Eubacterium sulci ATCC 35585	888727	leaf	1739380	72	52	0.0
Arcobacter butzleri JV22	888827	leaf	2297844	481	215	0.00020834
Minicystis rosea	888845	species	16040666	1856	1333	0.0
Streptococcus cristatus ATCC 51100	889201	leaf	2000351	78	49	0.0
Salmonella phage PVPSE1	889338	leaf	145964	6	3	0.0
Spirochaeta africana DSM 8902	889378	leaf	3285855	205	151	0.0
Alkalitalea saponilacus	889453	species	4775573	330	239	0.0
Colobus guereza papillomavirus 2	889813	leaf	7686	1	0	0.0
Staphylococcus aureus subsp. aureus ECT-R 2	889933	leaf	2759052	2	2	0.0
Cyanophage KBS-P-1A	889951	species	45730	147	57	0.0
Cyanophage KBS-S-2A	889953	species	40658	821	813	0.00325901
Prochlorococcus phage MED4-184	889955	species	38327	1	1	0.0
Prochlorococcus phage MED4-213	889956	species	180977	143	98	0.0
Bifidobacterium longum subsp. longum BBMN68	890402	leaf	2265943	55	6	3.43877e-96
Candidatus Tremblaya princeps PCIT	891398	leaf	138927	24	0	0.0
Acetomicrobium mobile DSM 13181	891968	leaf	2160700	41	34	0.0
Plautia stali symbiont	891974	species	4092852	376	135	0.0
Candidatus Moranella endobia PCIT	903503	leaf	538294	48	0	0.0
Vibrio furnissii NCTC 11218	903510	leaf	4916408	271	53	0.0
Microbacterium sediminis	904291	species	2919864	654	382	0.0
Escherichia phage HK639	906669	species	49576	3	1	0.0
Treponema brennaborense DSM 12168	906968	leaf	3055580	101	79	0.0
Helicobacter pylori Lithuania75	907237	leaf	1640673	4	1	0.0
Helicobacter pylori India7	907238	leaf	1675918	13	7	0.0
Helicobacter pylori SouthAfrica7	907239	leaf	1679829	24	8	0.0
Helicobacter pylori Gambia94/24	907240	leaf	1712468	16	7	0.0
Mycoplasma hyopneumoniae 168	907287	leaf	925576	12	0	0.0
Methylobacterium mesophilicum SR1.6/6	908290	leaf	6555179	971	519	0.0
Nitriliruptoria	908620	class	0	22	0	0.0
Euzebyales	908621	order	0	48	0	0.0
Euzebyaceae	908622	family	0	11	0	0.0
Euzebya	908623	genus	0	10	0	0.0
Flavobacterium phage FCL-2	908819	leaf	47142	2	0	0.0
Prevotella dentalis DSM 3688	908937	leaf	3350206	251	191	0.0
Simian adenovirus 18	909210	leaf	31967	5	1	0.0
Synechococcus phage S-CBS1	909297	species	30332	288	285	0.0
Neisseria meningitidis H44/76	909420	leaf	2240883	20	0	0.0
Selenomonadales	909929	order	3860370	27	0	0.0
Acidaminococcaceae	909930	family	2455845	4	0	0.0
Negativicutes	909932	class	2896008	36	0	0.0
Lactobacillus johnsonii DPC 6026	909954	leaf	1966342	26	0	0.0
Pseudomonas aeruginosa C-NN2	910265	leaf	6902967	11	0	0.0
Escherichia coli P12b	910348	leaf	4935294	8	1	0.0
Burkholderia phage KS14	910475	species	32317	1	1	0.0
Serratia marcescens subsp. marcescens ATCC 13880	911022	leaf	5158713	60	9	0.0
Caldanaerobacter subterraneus	911092	species	2689445	7	0	0.0
Dietzia sp. DQ12-45-1b	912801	species	3827697	389	3	0.0
Salmonella enterica subsp. enterica serovar Gaminara	913070	leaf	5030148	7	4	0.0
Pelolinea submarina	913107	species	3519887	219	161	0.0
Arcobacter ellisii	913109	species	2799949	2066	1636	0.00436128
Ralstonia phage RSB2	913183	species	40411	3	3	0.0
Lactobacillus coryniformis subsp. coryniformis KCTC 3167 = DSM 20001	913848	leaf	2951508	109	28	0.0
Vibrio vulnificus MO6-24/O	914127	leaf	5007768	64	7	0.0
Vibrio cholerae O1 str. 2010EL-1786	914149	leaf	4077740	2	0	0.0
Kangiella geojedonensis	914150	species	2495242	337	239	0.0
Salinimonas lutimaris	914153	species	4123530	372	224	0.0
Human papillomavirus 116	915428	leaf	7184	2	2	0.0
Xanthomonas vesicatoria ATCC 35937	925775	leaf	5349905	481	41	0.0
Xanthomonas perforans 91-118	925776	leaf	4898349	390	0	0.0
Methylobacterium sp. AMS5	925818	species	5599206	931	246	0.0
Erwinia phage phiEa100	925983	species	45554	3	1	0.0
Erwinia phage phiEt88	925984	species	47279	1	1	0.0
Erwinia phage phiEa104	925986	leaf	84565	3	1	0.0
Aeromonas phage PX29	926067	species	222006	26	20	0.0
Caldilinea aerophila DSM 14535 = NBRC 104270	926550	leaf	5144873	456	358	0.0
Echinicola vietnamensis DSM 17526	926556	leaf	5608040	315	194	0.0
Owenweeksia hongkongensis DSM 17368	926562	leaf	4000057	446	339	3.31257e-05
Terriglobus roseus DSM 18391	926566	leaf	5227858	378	249	0.0
Anaerolinea thermophila UNI-1	926569	leaf	3532378	213	163	0.0
Acidiphilium multivorum AIU301	926570	leaf	4214744	964	194	0.0
Nitrososphaera viennensis EN76	926571	leaf	2527938	71	48	0.0
Sandaracinus amylolyticus	927083	species	10327335	1736	1318	0.0
Streptococcus oralis Uo5	927666	leaf	1958690	58	15	0.0
Mycoplasma capricolum subsp. capripneumoniae M1601	927701	leaf	1016707	1	1	0.0
Lactobacillus reuteri ATCC 53608	927703	leaf	2091243	33	4	0.0
Selenomonas ruminantium subsp. lactilytica TAM6421	927704	leaf	3631933	249	192	4.9156e-05
Lactococcus lactis subsp. lactis CV56	929102	leaf	2518737	12	2	0.0
Clostridium botulinum BKT015925	929506	leaf	3207592	189	139	0.0
Solitalea canadensis DSM 3403	929556	leaf	5202069	403	306	0.0
Niabella soli DSM 19437	929713	leaf	4697343	427	307	0.0
Sida golden mosaic Braco virus-[Jamaica:Liguanea:2008]	929767	leaf	2600	2	2	0.0
Gibbsiella	929812	genus	0	7	0	0.0
Gibbsiella quercinecans	929813	species	5548506	466	253	0.0
Cyanophage P-RSM6	929832	species	192497	160	148	0.0
Rhizobium phage RR1-A	929833	species	53102	1	1	0.0
Rhizobium phage RR1-B	929834	species	37378	3	2	0.0
Vibrio phage pYD38-B	929835	species	37324	2	2	0.0
Pseudomonas brassicacearum	930166	species	6843248	2293	561	0.0
Sweet potato collusive virus	930168	species	7723	2	2	0.0
Alcanivorax dieselolei B5	930169	leaf	4928223	916	366	0.0
Pseudarthrobacter phenanthrenivorans Sphe3	930171	leaf	4535320	419	222	0.0
Cotia virus SPAn232	930275	leaf	185139	7	6	0.0
Escherichia coli O157:H16	930406	leaf	5104557	4	1	0.0
Salmonella enterica subsp. enterica serovar Newport str. Levine 15	930779	leaf	4883715	3	2	0.0
Listeria monocytogenes J1816	930781	leaf	2947460	2	0	0.0
Halioglobus japonicus	930805	species	4116357	966	652	5.66491e-05
Halioglobus pacificus	930806	species	5003575	940	643	3.31085e-05
Sulfolobus islandicus HVE10/4	930943	leaf	2655201	14	2	0.0
Yersinia enterocolitica subsp. palearctica Y11	930944	leaf	4625880	37	1	0.0
Sulfolobus islandicus REY15A	930945	leaf	2522992	8	1	0.0
Corynebacterium deserti GIMN1.010	931089	leaf	3033893	246	173	0.0
Candidatus Liberibacter asiaticus str. Ishi-1	931202	leaf	1190853	58	0	0.0
Human papillomavirus type 128	931209	leaf	7259	1	1	0.0
Clostridium saccharoperbutylacetonicum N1-4(HMT)	931276	leaf	6666445	350	98	0.0
Pseudomonas putida BIRD-1	931281	leaf	5731541	160	12	0.0
Acetobacterium woodii DSM 1030	931626	leaf	4044777	153	103	0.0
Bradyrhizobium ottawaense	931866	species	8606328	933	68	0.0
Murine adenovirus 2	931972	leaf	35203	9	7	0.0
Pantoea ananatis AJ13355	932677	leaf	4877279	221	11	0.0
Salmonella enterica subsp. enterica serovar Bardo	932733	leaf	4849139	10	0	2.15024e-17
Listeria monocytogenes SLCC2755	932919	leaf	3023926	2	1	0.0
Legionella pneumophila subsp. pneumophila ATCC 43290	933093	leaf	3359001	2	0	0.0
Acidianus hospitalis W1	933801	leaf	2137654	39	23	0.0
Campylobacter virus NCTC12673	934027	species	135041	4	0	0.0
Clostridium botulinum B str. Eklund 17B (NRP)	935198	leaf	7677167	262	0	0.0
Rhodococcus sp. p52	935199	species	5413283	435	36	0.0
Sulfuricella	935200	genus	3217213	28	0	0.0
Flavobacterium sp. Sr18	935222	species	3799679	489	357	0.0
Klebsiella aerogenes EA1509E	935296	leaf	5591105	7	0	0.0
Mesorhizobium loti NZP2037	935546	leaf	7481739	961	384	0.0
Mesorhizobium japonicum R7A	935547	leaf	6529994	834	287	0.0
Neisseria meningitidis M01-240355	935588	leaf	2287777	27	4	0.0
Neisseria meningitidis NZ-05/33	935589	leaf	2248966	20	3	0.0
Neisseria meningitidis M0579	935590	leaf	2324822	13	1	0.0
Neisseria meningitidis M01-240149	935591	leaf	2223518	25	1	0.0
Neisseria meningitidis M04-240196	935593	leaf	2250449	22	3	0.0
Neisseria meningitidis G2136	935599	leaf	2184862	7	0	0.0
Salmonella enterica subsp. enterica serovar Thompson str. ATCC 8391	935705	leaf	4690430	1	1	0.0
Haemophilus influenzae F3047	935897	leaf	2007018	19	4	0.0
Enterobacteria phage VT2phi_272	936054	species	65955	1	0	1.98579e-44
Rhizobium leguminosarum bv. viciae 248	936136	leaf	7157962	429	130	0.0
Mycoplasma hyorhinis MCLD	936139	leaf	829709	35	20	0.0
Lactobacillus farciminis KCTC 3681 = DSM 20184	936140	leaf	2551839	98	45	0.0
Riemerella phage RAP44	936152	species	49329	2	1	0.0
Streptococcus parauberis KCTC 11537	936154	leaf	2143887	94	26	0.0
Helicobacter felis ATCC 49179	936155	leaf	1672681	70	50	0.0
Bacillus subtilis BSn5	936156	leaf	4093599	3	1	0.0
Microbacterium amylolyticum	936337	species	2588344	419	271	0.0
Bifidobacterium breve S27	936351	leaf	2294458	1	0	0.0
Desulfurispirillum indicum	936456	species	2928377	6	0	0.0
Marinomonas posidonica	936476	species	3899940	9	0	0.0
Staphylococcus pseudintermedius HKU10-03	937773	leaf	2617381	68	5	0.0
Deinococcus peraridilitoris DSM 19664	937777	leaf	4513714	350	239	0.0
Mycobacterium phage Wee	938131	leaf	59230	2	0	0.0
Salmonella enterica subsp. enterica serovar Sloterdijk str. ATCC 15791	938141	leaf	4817791	6	3	0.0
Salmonella enterica subsp. enterica serovar Choleraesuis str. ATCC 10708	938142	leaf	4801679	3	1	0.0
Salmonella enterica subsp. enterica serovar Rubislaw str. ATCC 10717	938143	leaf	4769795	3	1	0.0
Lactobacillus futsaii	938155	species	2648769	112	53	0.0
Ignicoccus islandicus DSM 13165	940295	leaf	1394664	8	8	0.0
Granulicella	940557	genus	5870780	22	0	0.0
Granulicella mallensis	940614	species	6237577	11	0	0.0
Granulicella tundricola	940615	species	5503984	15	0	0.0
Bacillus phage SP-10	941058	species	143986	2	2	0.0
Salmonella enterica subsp. enterica serovar Inverness str. ATCC 10720	941187	leaf	4989883	4	2	0.0
Salmonella enterica subsp. enterica serovar Pomona str. ATCC 10729	941188	leaf	4678025	2	1	0.0
Salmonella enterica subsp. enterica serovar Paratyphi A str. ATCC 11511	941189	leaf	4580689	4	0	0.0
Salmonella enterica subsp. enterica serovar Chester str. ATCC 11997	941190	leaf	4660922	2	0	0.0
Pseudomonas aeruginosa M18	941193	leaf	6327754	1	0	0.0
Escherichia coli VR50	941323	leaf	5196066	2	2	0.0
Rickettsia slovaca 13-B	941638	leaf	1275089	7	0	0.0
Bacillus coagulans 2-6	941639	leaf	3073079	66	37	0.0
Mycoplasma haemofelis str. Langford 1	941640	leaf	1147259	30	18	0.0
Clostridium botulinum H04402 065	941968	leaf	3919740	26	9	0.0
Liberibacter phage SC2	941970	species	38997	1	0	0.0
Enterobacter phage EcP1	942016	species	59080	6	6	0.0
Pseudomonas phage phiIBB-PF7A	942165	species	40973	2	2	0.0
Neisseria meningitidis WUE 2594	942513	leaf	2227255	4	0	0.0
Pantoea phage LIMEzero	943335	leaf	43032	1	1	0.0
Mycoplasma fermentans M64	943945	leaf	1118751	79	1	0.0
Arcobacter butzleri ED-1	944546	leaf	2256675	365	58	0
Arcobacter sp. L	944547	species	2947662	1072	644	5.44994e-05
Tetragenococcus halophilus NBRC 12172	945021	leaf	2562720	104	4	0.0
Edwardsiella phage eiAU	945083	leaf	43015	1	0	0.0
Acinetobacter baumannii D1279779	945556	leaf	3711700	23	8	0.0
Streptococcus suis JS14	945704	leaf	2137435	1	0	0.0
