name	taxID	taxRank	genomeSize	numReads	numUniqueReads	abundance
Hafnia paralvei	546367	species	4513714	285	167	0.0
Deinococcus deserti VCD115	546414	leaf	3855329	325	204	0.0
Mycobacterium phage Cali	546803	leaf	155372	1	0	0.0
Mycobacterium phage Myrna	546805	species	164602	15	9	0.0
Mycobacterium phage ScottMcG	546807	leaf	154017	1	1	0.0
Bifidobacterium pseudocatenulatum DSM 20438 = JCM 1200 = LMG 10505	547043	leaf	2313752	312	39	0.000996484
Hydrogenobaculum sp. 3684	547143	species	1552775	94	0	0.0
Hydrogenobaculum sp. HO	547144	species	1552931	94	0	0.0
Hydrogenobaculum sp. SHO	547145	species	1552607	94	0	0.0
Hydrogenobaculum sp. SN	547146	species	1552931	94	0	0.0
Phycisphaera mikurensis	547188	species	3884382	17	0	0.0
Methanohalophilus mahii DSM 5219	547558	leaf	2012424	64	40	0.0
Natrialba magadii ATCC 43099	547559	leaf	4443643	158	103	0.0
Corynebacterium aurimucosum ATCC 700975	548476	leaf	2819226	316	207	0.0
Mobiluncus curtisii ATCC 43063	548479	leaf	2146480	220	153	0.0
Herpesvirales	548681	order	167898	1	0	0.0
Elephant endotheliotropic herpesvirus 4	548914	species	205896	2	2	0.0
Francisella halioticida	549298	species	2197430	255	145	0.0
Pseudomonas phage LMA2	549446	leaf	66530	2	0	0.0
Mimiviridae	549779	family	819400	1	0	0.0
Salmonella enterica subsp. enterica serovar Gallinarum str. 287/91	550538	leaf	4658697	4	1	0.0
Ferrimonas balearica DSM 9799	550540	leaf	4279159	909	568	0.0
Geobacillus sp. Y412MC52	550542	species	3673940	54	0	0.0
'Nostoc azollae' 0708	551115	leaf	5486145	224	165	0.0
Aromatoleum	551759	genus	4727255	150	0	0.0
Aromatoleum aromaticum	551760	species	4727255	212	0	0.0
Ralstonia phage RSB1	551790	species	43079	1	1	0.0
Iodobacter phage PhiPLPE	551895	leaf	47453	8	8	0.0
Kosakonia arachidis	551989	species	5176406	366	166	0.0
Mucilaginibacter gossypii	551996	species	7565189	562	0	0.0
Bacillus virus IEBH	552525	species	53104	2	0	0.0
Streptococcus equi subsp. zooepidemicus MGCS10565	552526	leaf	2024171	23	0	0.0
Listeria monocytogenes HCC23	552536	leaf	2976212	40	11	0.0
Dehalogenimonas lykanthroporepellens	552810	species	1686510	9	0	0.0
Dehalogenimonas lykanthroporepellens BL-DC-9	552811	leaf	1686510	157	112	0.000336044
Pseudomonas pelagia	553151	species	4550643	905	511	0.0
Prevotella melaninogenica ATCC 25845	553174	leaf	3168282	212	0	0.0
Gardnerella vaginalis 409-05	553190	leaf	1617545	172	17	0.0
Cutibacterium acnes SK137	553199	leaf	2495334	3	0	0.0
Vibrio breoganii	553239	species	4492180	346	204	0.0
Streptococcus equi subsp. equi 4047	553482	leaf	2253793	14	0	0.0
Streptomyces gilvosporeus	553510	species	8482298	630	382	0.0
Acidovorax carolinensis	553814	species	17451017	55461	10539	6.59203e-05
[Clostridium] hylemonae DSM 15053	553973	leaf	3833740	137	97	0
Salmonella enterica subsp. enterica serovar Paratyphi A str. AKU_12601	554290	leaf	4581797	5	0	0.0
Leptotrichia hongkongensis	554406	species	2284180	132	65	0.0
Thermosediminibacter oceani DSM 16646	555079	leaf	2280035	73	50	0.0
Zymomonas mobilis subsp. mobilis ATCC 10988	555217	leaf	2143461	44	22	0.0
Synechococcus phage S-RSM4	555387	species	194454	134	89	0.0
Halothiobacillus neapolitanus c2	555778	leaf	2582886	665	443	3.7448e-05
Polynucleobacter difficilis	556054	species	1995529	7331	5035	0.00460167
Pseudolabrys	556257	genus	0	31	0	0.0
Oxalobacter formigenes OXCC13	556269	leaf	2433653	929	1	0
Candidatus Liberibacter solanacearum	556287	species	1258278	1	0	0.0
Brachybacterium saurashtrense	556288	species	3720646	507	244	0.0
Neomicrococcus aestuarii	556325	species	2667837	860	572	0.0
Propionibacterium acidifaciens	556499	species	3072768	412	258	0.0
Burkholderia phage KS10	557289	species	37635	2	1	0.0
Erwinia phage phiEa21-4	557393	leaf	84576	8	0	0.0
Lactobacillus reuteri JCM 1112	557433	leaf	2039414	13	0	0.0
Lactobacillus reuteri DSM 20016	557436	leaf	1999618	13	0	0.0
Laribacter hongkongensis HLHK9	557598	leaf	3169329	2231	444	7.09066e-05
Mycobacterium kansasii ATCC 12478	557599	leaf	6577228	495	300	0.0
Acinetobacter baumannii AB307-0294	557600	leaf	3759495	4	3	0.0
Pseudomonas aeruginosa LESB58	557722	leaf	6601757	7	0	0.0
Glaesserella parasuis SH0165	557723	leaf	2269156	141	10	0.0
Burkholderia pseudomallei 576	557724	leaf	7266604	11	5	0.0
Rhodobacter sphaeroides KD131	557760	leaf	4711139	717	324	0.000151012
Chryseobacterium piperi	558152	species	4501946	437	294	2.13767e-05
Corynebacterium doosanense CAU 212 = DSM 45436	558173	leaf	2698995	253	159	0.0
Desulfurobacteriaceae	558314	family	1650747	1	0	0.0
Marinilabiliaceae	558415	family	0	21	0	0.0
Shewanella chilikensis	558541	species	4910425	515	132	0.000259174
Mycobacterium mantenii	560555	species	6185541	513	263	0.0
Mycobacteroides abscessus ATCC 19977	561007	leaf	5090491	1	0	0.0
Sphingobacterium psychroaquaticum	561061	species	4396536	436	276	0.0
Dickeya chrysanthemi Ech1591	561229	leaf	4813854	431	197	0.0
Pectobacterium carotovorum subsp. carotovorum PC1	561230	leaf	4862913	272	105	0.0
Pectobacterium parmentieri WPP163	561231	leaf	5063892	24	7	0.0
Mycobacterium tuberculosis variant bovis BCG str. Tokyo 172	561275	leaf	8743418	1	1	0.0
Streptococcus pneumoniae ATCC 700669	561276	leaf	2221315	4	0	0.0
Mycobacterium leprae Br4923	561304	leaf	3268071	170	0	0.0
Buchnera aphidicola str. Tuc7 (Acyrthosiphon pisum)	561501	leaf	641895	47	0	0.0
Bacillus safensis	561879	species	23128460	703	128	0.0
Mycobacterium virus Brujita	561996	species	47057	1	0	0.0
Rickettsia peacockii str. Rustic	562019	leaf	1314898	30	3	0.0
Paenibacillus cellulositrophicus	562959	species	7424799	230	168	0.0
Kyrpidia tusciae DSM 2912	562970	leaf	3384766	182	95	0.0
Sulfurimonas autotrophica DSM 16294	563040	leaf	2153198	258	189	0.0
Helicobacter pylori G27	563041	leaf	1663013	5	1	0.0
Mycobacterium virus Fruitloop	563119	species	58471	1	0	0.0
Mycobacterium phage Konstantine	563121	leaf	68952	2	0	0.0
Bacillus sp. SJ-10	563169	species	4041647	40	9	0
Listeria monocytogenes L99	563174	leaf	2979198	10	0	0.0
Buchnera aphidicola str. 5A (Acyrthosiphon pisum)	563178	leaf	642122	47	0	0.0
Stx2-converting phage 1717	563769	species	62147	1	0	0.0
Pseudomonas coronafaciens pv. oryzae str. 1_6	563797	leaf	5714458	571	257	0.0
Cyclobacteriaceae	563798	family	5341969	24	0	0.0
Chitinophagaceae	563835	family	7619458	170	41	0.0
Rhodothermaceae	563843	family	3535276	35	0	0.0
Spirosoma rigui	564064	species	5828404	448	310	0.0
Geoglobus acetivorans	565033	species	1860815	31	19	0.0
Brachyspira hyodysenteriae WA1	565034	leaf	3036634	164	16	0.0
Bifidobacterium longum subsp. infantis 157F	565040	leaf	2408831	24	0	0
Bifidobacterium longum subsp. longum JCM 1217	565042	leaf	2385164	19	0	0
Caulobacter vibrioides NA1000	565050	leaf	4042929	519	0	0.0
Bacillus phage TP21-L	565140	leaf	37456	1	1	0.0
Streptomyces sp. SM17	565560	species	7179914	466	30	0.0
Ureaplasma urealyticum serovar 10 str. ATCC 33699	565575	leaf	874478	75	0	0.0
Enterococcus faecalis ARO1/DG	565651	leaf	2878753	12	1	0
Enterococcus casseliflavus EC20	565655	leaf	3427276	140	16	0
Spodoptera litura nucleopolyhedrovirus II	566270	species	148634	3	3	0.0
Escherichia coli W	566546	leaf	10014211	2	0	0.0
Bifidobacterium catenulatum DSM 16992 = JCM 1194 = LMG 11043	566552	leaf	2079525	176	0	0.00127113
Campylobacter jejuni subsp. jejuni IA3902	567106	leaf	1672219	8	2	0.0
Sinobacteraceae	568386	family	0	96	0	0.0
Pseudogulbenkiania	568394	genus	0	111	0	0.0
Bordetella pertussis 18323	568706	leaf	4043846	28	0	0.0
Bordetella bronchiseptica 253	568707	leaf	5264383	443	43	0.0
Dickeya sp. NCPPB 569	568768	species	4317154	431	235	0.0
Streptococcus suis BM407	568814	leaf	2170808	11	1	0.0
Brucella microti CCM 4915	568815	leaf	3337369	4	1	0.0
Acidaminococcus intestini RyC-MR95	568816	leaf	2487765	185	116	0.000945904
Serratia symbiotica str. 'Cinara cedri'	568817	leaf	1762765	133	100	0.0
Listeria monocytogenes serotype 4b str. CLIP 80459	568819	leaf	2912690	1	0	0.0
Candidatus Hamiltonella	568987	genus	1739504	7	0	0.0
Methylovirgula ligni	569860	species	3298588	631	386	0.0
Methanocellales	570264	order	2838663	5	0	0.0
Methanocellaceae	570265	family	2838663	2	0	0.0
Bacillus thuringiensis serovar kurstaki str. YBT-1520	570416	leaf	13100949	42	6	0.0
Helicobacter pylori P12	570508	leaf	1684038	10	5	0.0
Desulfosarcina alkanivorans	571177	species	7324708	862	624	4.31625e-05
Ochrobactrum pituitosum	571256	species	5467370	525	187	3.54152e-05
Buchnera aphidicola (Sitobion avenae)	571428	leaf	647564	51	38	0.0
Psychrobacter sp. G	571800	species	3113999	521	169	0.000288186
Luteipulveratus mongoliensis	571913	species	5420910	661	407	0.0
Corynebacterium mustelae	571915	species	3474226	292	208	0.0
Bacillus cereus 03BB102	572264	leaf	10897415	57	1	1.23548e-67
Allochromatium vinosum DSM 180	572477	leaf	3669074	1374	845	8.06002e-05
Vulcanisaeta distributa DSM 14429	572478	leaf	2374137	17	16	0.0
Halanaerobium praevalens DSM 2228	572479	leaf	2309262	200	166	0.0
Arcobacter nitrofigilis DSM 7299	572480	leaf	3192235	620	453	0
Blautia	572511	genus	5454965	26	0	0.0
Ilyobacter polytropus DSM 2926	572544	leaf	3132314	145	112	0.0
Hungateiclostridium thermocellum DSM 2360	572545	leaf	3577579	111	0	0.0
Archaeoglobus profundus DSM 5631	572546	leaf	1563423	34	30	0.0
Aminobacterium colombiense DSM 12261	572547	leaf	1980592	70	54	0.0
Desulfovibrio vulgaris RCH1	573059	leaf	3734357	558	7	0.000966464
Clostridium cellulovorans 743B	573061	leaf	5262222	319	238	0.0
Thermoanaerobacter sp. X513	573062	species	2456520	117	38	0.0
Methanocaldococcus infernus ME	573063	leaf	1328194	29	27	0.0
Methanocaldococcus fervens AG86	573064	leaf	1507251	61	45	0.0
Asticcacaulis excentricus CB 48	573065	leaf	4308776	594	320	8.52452e-05
Pseudomonas amygdali pv. tabaci str. ATCC 11528	573066	leaf	6201720	273	46	0.0
Vibrio phage douglas 12A4	573171	species	57611	2	2	0.0
Vibrio phage eugene 12A10	573172	species	138234	9	3	0.0
Vibrio phage helene 12B3	573173	species	135982	12	9	0.0
Vibrio phage henriette 12B8	573174	species	107218	2	2	0.0
Desulfovibrio magneticus RS-1	573370	leaf	5315620	750	396	8.2349e-05
Sediminispirochaeta smaragdinae DSM 11293	573413	leaf	4653970	129	87	0.0
Francisella salina	573569	species	2035931	158	25	0.0
Francisella uliginis	573570	species	2237379	229	159	0.0
Stenotrophomonas phage S1	573591	species	40287	2	2	0.0
Candidatus Planktophila limnetica	573600	species	1328793	4670	3476	0.00187935
Pandoraea oxalativorans	573737	species	6500731	2177	876	0.0
Leptospira interrogans serovar Lai str. IPAV	573825	leaf	4708530	25	0	0.0
Acetohalobium arabaticum DSM 5501	574087	leaf	2469596	132	116	0.0
Streptococcus pneumoniae AP200	574093	leaf	2130580	9	5	0.0
Escherichia coli O127:H6 str. E2348/69	574521	leaf	5069678	26	0	0.0
Anaplasma centrale str. Israel	574556	leaf	1206806	54	41	0.0
Butyricimonas	574697	genus	0	29	0	0.0
Corynebacterium maris	575200	species	2833547	15	0	0.0
Isosphaera pallida ATCC 43644	575540	leaf	5529304	420	286	0.0
Prevotella sp. oral taxon 299 str. F0039	575614	leaf	2480269	197	132	0.0
Vibrio tasmaniensis LGP32	575788	leaf	4974818	369	153	0.0
Polynucleobacter necessarius	576610	species	1560469	108847	72823	0.0726087
Polynucleobacter asymbioticus	576611	species	2159490	55073	952	0.00313601
Escherichia phage JSE	576789	leaf	166418	5	3	0.0
Escherichia phage JS10	576790	leaf	171451	8	1	0.0
Escherichia phage wV8	576791	leaf	88487	5	0	0.0
Paraprevotella	577309	genus	4125322	2	0	0.0
Euhalothece natronophila	577489	species	3524308	3	0	0.0
Vibrio cholerae M66-2	579112	leaf	3938905	1	0	0.0
Methanocaldococcus vulcanius M7	579137	leaf	1761737	83	64	0.0
Zymomonas mobilis subsp. pomaceae ATCC 29192	579138	leaf	2061413	114	77	0.0
Dickeya paradisiaca Ech703	579405	leaf	4679450	483	289	0.0
Campylobacter volucris LMG 24379	580033	leaf	1517949	111	0	0.0
Bacillus cytotoxicus	580165	species	4094159	378	132	0.0
Avian avulavirus 9	580247	species	15438	1	1	0.0
Thermoanaerobacterium thermosaccharolyticum DSM 571	580327	leaf	2785752	168	38	0.0
Thermoanaerobacter italicus Ab9	580331	leaf	2451061	124	27	0.0
Sideroxydans lithotrophicus ES-1	580332	leaf	3003656	1881	1200	0
Thermovirga lienii DSM 17291	580340	leaf	1999646	40	25	0.0
Zetaproteobacteria	580370	class	0	1	0	0.0
Mariprofundales	580371	order	0	18	0	0.0
Mariprofundaceae	580372	family	0	10	0	0.0
Pseudomonas phage 14-1	581037	leaf	66235	1	0	0.0
Pseudomonas phage KPP10	582345	leaf	88322	4	0	0.0
Hirschia baltica ATCC 49814	582402	leaf	3540114	320	228	0.0
Thermococcus paralvinellae	582419	species	1957742	27	16	0.0
Rhodanobacter glycinis	582702	species	4172240	1093	619	0.0
Methylovorus glucosetrophus SIP3-4	582744	leaf	3082007	2358	516	5.13628e-67
Hyphomicrobium denitrificans ATCC 51888	582899	leaf	3638969	509	320	0.000107771
Methylotenera mobilis JLW8	583345	leaf	2547570	2659	1961	0.00016199
Clostridium kluyveri NBRC 12016	583346	leaf	3955303	172	2	0.0
Coraliomargarita akajimensis DSM 45221	583355	leaf	3750771	357	261	0
Thermoanaerobacter mathranii	583357	species	2306092	1	0	0.0
Thermoanaerobacter mathranii subsp. mathranii str. A3	583358	leaf	2306092	131	14	0.0
Tenacibaculum jejuense	584609	species	4614879	690	469	0
Pasteurella multocida subsp. multocida str. 3480	584721	leaf	2378127	23	4	0.0
Bacillus phage Bcp1	584892	leaf	152778	6	1	0.0
Escherichia coli S88	585035	leaf	5166121	1	0	0.0
Escherichia fergusonii ATCC 35469	585054	leaf	4643861	152	15	0
Escherichia coli 55989	585055	leaf	5154862	2	0	0
Escherichia coli IAI39	585057	leaf	5132068	4	0	0.0
Roseburia hominis A2-183	585394	leaf	3592125	306	0	0
Escherichia coli O103:H2 str. 12009	585395	leaf	5524860	1	1	0.0
Escherichia coli O111:H- str. 11128	585396	leaf	5766081	2	0	0.0
Synechococcus sp. KORDI-49	585423	species	2585813	874	662	0.000124278
Synechococcus sp. KORDI-52	585425	species	2572069	705	450	7.6551e-63
Thiohalobacter thiocyanaticus	585455	species	3233441	1590	932	0.0
Gardnerella vaginalis ATCC 14018 = JCM 11026	585528	leaf	1667406	244	0	0.0
Helicobacter pylori 35A	585535	leaf	1566655	4	0	0.0
Helicobacter pylori 83	585538	leaf	1617426	8	6	0.0
Rudbeckia flower distortion virus	587370	species	8222	6	5	0.0
Pseudomonas chlororaphis	587753	species	60698099	5432	1925	0.0
Pseudomonas chlororaphis subsp. aureofaciens	587851	subspecies	69226203	298	93	0.0
Solirubrobacterales	588673	order	6359369	49	0	0.0
Haloterrigena daqingensis	588898	species	3835796	128	91	0.0
Brevundimonas naejangsanensis	588932	species	9124003	1981	800	1.03628e-05
Prevotella fusca	589436	species	3261806	2	0	0.0
Desulfurivibrio alkaliphilus AHT 2	589865	leaf	3097763	486	332	0.0
Alteromonas australica	589873	species	8766305	745	85	0.0
Ferroglobus placidus DSM 10642	589924	leaf	2196266	23	16	0.0
Thermotoga naphthophila RKU-10	590168	leaf	1809823	58	17	0.0
Dickeya zeae Ech586	590409	leaf	4818394	362	131	0.0
Mycobacterium paraseoulense	590652	species	6085955	608	243	0.0
Cellulomonas fimi ATCC 484	590998	leaf	4266344	601	5	0.0
Acidaminococcus fermentans DSM 20731	591001	leaf	2329769	242	177	0.000162865
Staphylothermus hellenicus DSM 12710	591019	leaf	1580347	19	17	0.0
Streptomyces pratensis ATCC 33331	591167	leaf	7656104	505	252	0.0
Ignavibacterium album	591197	species	3658997	7	0	0.0
Streptococcus intermedius JTH08	591365	leaf	1933610	59	0	0.0
Escherichia coli LF82	591946	leaf	4773108	4	1	0.0
Bacillus megaterium DSM 319	592022	leaf	5097447	84	18	0
Nonlabens dokdonensis DSW-6	592029	leaf	3914632	426	270	0.0
Helicobacter pylori B38	592205	leaf	1576758	7	2	0.0
Pantoea sp. At-9b	592316	species	6312783	516	294	0.0
Thermococcus gammatolerans EJ3	593117	leaf	2045438	26	16	0.0
Pseudomonas phage phi2954	593131	leaf	12685	1	1	0.0
Vibrio cholerae MJ-1236	593588	leaf	4236368	5	1	0
Methanoregula formicica SMSP	593750	leaf	2820858	78	61	0.0
Salmonella enterica subsp. enterica serovar Corvallis	593905	leaf	10179547	18	4	0.0
Cellulomonas gilvus ATCC 13127	593907	leaf	3526441	528	297	0.0
Mesorhizobium opportunistum	593909	species	6884444	15	0	0.0
Allofrancisella guangzhouensis	594679	species	1661527	202	120	0.0
Tolumonas auensis DSM 9187	595494	leaf	3471292	1754	1494	0.00215371
Escherichia coli KO11FL	595495	leaf	10056495	4	0	0.0
Methylosinus trichosporium OB3b	595536	leaf	5183433	824	490	0
Variovorax paradoxus EPS	595537	leaf	6550056	7781	3306	4.64422e-322
Alicycliphilus denitrificans BC	596153	leaf	4835713	9953	1481	0.000344828
Alicycliphilus denitrificans K601	596154	leaf	5070751	10201	1652	0.000521976
Sinomonas	596707	genus	0	25	0	0.0
Yam chlorotic necrotic mosaic virus	596957	leaf	8208	2	2	0.0
Nautilia profundicola AmH	598659	leaf	1676444	138	88	0.0
Blattabacterium sp. (Periplaneta americana) str. BPLAN	600809	leaf	640442	87	46	0.0
Arcobacter mytili	603050	species	3037595	5	0	0.0
Neisseria meningitidis 8013	604162	leaf	2277550	50	17	0.0
Thermococcus sibiricus MM 739	604354	leaf	1845800	33	29	0.0
Caldicellulosiruptor obsidiansis OB47	608506	leaf	2532343	131	53	0.0
Hydrogenobacter thermophilus TK-6	608538	leaf	3486067	160	0	0.0
[Clostridium] saccharolyticum WM1	610130	leaf	4662871	204	144	0.000186637
Xanthomonas citri pv. citri	611301	leaf	149461955	161	18	0.0
Cyanophage SS120-1	616674	species	46997	2	2	0.0
Arenibacter algicola	616991	species	5857781	447	343	0.0
Streptococcus dysgalactiae subsp. equisimilis RE378	617121	leaf	2151145	18	2	0.0
Lachnoanaerobaculum umeaense	617123	species	5620882	216	0	0.0
Monkeypox virus Zaire-96-I-16	619591	leaf	196858	6	4	0.0
Acidianus sulfidivorans JP7	619593	leaf	2287077	73	62	0.0
Pseudoalteromonas donghaensis	621376	species	4733916	426	276	4.03671e-05
Sphingomonas melonis TY	621456	leaf	4196755	899	37	9.27443e-05
Actinopolysporales	622450	order	0	2	0	0.0
Actinopolysporaceae	622451	family	0	31	0	0.0
Francisella hispaniensis	622488	species	1938636	184	55	0.0
Candidatus Planktophila	622681	genus	0	919	0	0.0
Zymomonas mobilis subsp. mobilis NCIMB 11163	622759	leaf	2223520	70	19	0.0
Maritalea	623276	genus	0	3	0	0.0
Blattabacterium sp. (Blattella germanica)	624186	species	640935	1	0	0.0
Ruania	626119	genus	0	14	0	0.0
Burkholderia glumae BGR1	626418	leaf	7284636	1060	38	0.0
Proteus cibarius	626774	species	16947760	1276	101	0.000110823
Christensenella minuta	626937	species	2969292	168	133	0.000550269
Phascolarctobacterium succinatutens YIT 12067	626939	leaf	2550003	269	65	0.000967311
Phascolarctobacterium succinatutens	626940	species	2550003	1	0	0.0
Sphingobium sp. SYK-6	627192	species	4348133	950	612	0
Zymomonas mobilis subsp. mobilis str. CP4 = NRRL B-14023	627343	leaf	4310417	80	0	0.0
Zymomonas mobilis subsp. mobilis ATCC 29191	627344	leaf	2008345	91	55	0.0
Pseudomonas phage phikF77	627480	species	43152	2	1	0.0
Pseudomonas amygdali pv. lachrymans str. M301315	629260	leaf	7149865	405	32	0.0
Pseudomonas syringae pv. maculicola str. ES4326	629265	leaf	6593626	675	342	0.0
Bifidobacterium catenulatum subsp. kashiwanohense	630129	subspecies	2445409	135	13	0.000121138
Neisseria meningitidis alpha710	630588	leaf	2242947	38	2	0.0
Shimwellia blattae DSM 4481 = NBRC 105725	630626	leaf	4158725	350	0	0.0
Spongiibacter	630749	genus	0	1	0	0.0
Desulfovibrio sp. G11	631220	species	3414934	341	147	0.000382419
Solenopsis invicta virus 3	631345	species	10411	2	2	0.0
Caldicellulosiruptor hydrothermalis 108	632292	leaf	2770676	137	55	0.0
Caldicellulosiruptor kristjanssonii I77R1B	632335	leaf	2802443	115	33	0.0
Caldicellulosiruptor kronotskyensis 2002	632348	leaf	2843785	108	51	0.0
Caldicellulosiruptor lactoaceticus 6A	632516	leaf	2674809	93	18	0.0
Caldicellulosiruptor owensensis OL	632518	leaf	2428903	130	61	0.0
Rhodococcus opacus B4	632772	leaf	8834939	710	360	0.0
Bacillus beveridgei	632773	species	3582268	143	97	0.0
Streptococcus virus phiAbc2	633135	species	34882	1	1	0.0
Dehalococcoides mccartyi GT	633145	leaf	1360154	4	0	0.0
Olsenella uli DSM 7084	633147	leaf	2051896	182	119	0.0
Thermosphaera aggregans DSM 11486	633148	leaf	1316595	16	9	0.0
Brevundimonas subvibrioides ATCC 15264	633149	leaf	3445263	612	331	0.0
Iamiaceae	633392	family	0	23	0	0.0
Lactobacillus johnsonii FI9785	633699	leaf	1785116	31	5	0.0
Vagococcus penaei	633807	species	2365304	101	70	0.0
Candidatus Arsenophonus lipoptenae	634113	species	836724	102	69	0.0
Halorubrum sp. PV6	634157	species	2743692	174	108	0.0
Aggregatibacter aphrophilus NJ8700	634176	leaf	4626291	452	0	0.0
Komagataeibacter medellinensis NBRC 3288	634177	leaf	3513191	365	215	0.0
Haloarcula hispanica ATCC 33960	634497	leaf	3890005	140	0	0.0
Methanobrevibacter ruminantium M1	634498	leaf	2937203	93	76	0.0
Erwinia pyrifoliae Ep1/96	634499	leaf	4072846	332	110	0.0
Erwinia billingiae Eb661	634500	leaf	5372268	414	57	0.0
Edwardsiella ictaluri 93-146	634503	leaf	3812301	302	21	0
Bartonella grahamii as4aup	634504	leaf	2369520	167	89	0.0
Parageobacillus thermoglucosidasius C56-YS93	634956	leaf	3993793	175	78	0.0
Mycoplasma hyorhinis DBS 1050	634997	leaf	837447	51	0	0.0
Thermincola potens JR	635013	leaf	3157416	127	104	0.0
Bacillus cereus biovar anthracis str. CI	637380	leaf	5486649	38	15	2.45445e-05
Yersinia pestis D106004	637382	leaf	4812922	1	0	0.0
Yersinia pestis Z176003	637386	leaf	4725788	5	4	0.0
Mycoplasma fermentans JER	637387	leaf	977524	65	8	0.0
Acidithiobacillus caldus ATCC 51756	637389	leaf	2987045	701	142	0.0
Acidithiobacillus thiooxidans ATCC 19377	637390	leaf	3415726	673	410	0.0
Shigella phage Ag3	637730	leaf	158006	11	5	0.0
Hungateiclostridium thermocellum DSM 1313	637887	leaf	3561619	111	0	0.0
Shewanella violacea DSS12	637905	leaf	4962103	276	150	0.0
Streptococcus gallolyticus UCN34	637909	leaf	2350911	40	7	0
Citrobacter rodentium ICC168	637910	leaf	5444283	371	181	2.05456e-05
Helicobacter pylori v225d	637913	leaf	1595604	15	10	0.0
Methanococcus maripaludis KA1	637914	leaf	1858414	51	3	0.0
Methanococcus maripaludis OS7	637915	leaf	1749749	53	0	0.0
Lactobacillus koreensis	637971	species	3006812	130	82	0.0
Thermocrinis albus DSM 14484	638303	leaf	1500577	66	53	0.0
Bifidobacterium actinocoloniiforme	638619	species	1830060	3	0	0.0
Short-finned eel ranavirus	638660	species	126965	1	0	0.0
Sphaerotilus natans subsp. sulfidivorans	639200	subspecies	4430992	9278	5862	0.00140057
Deferribacter desulfuricans SSM1	639282	leaf	2542933	236	168	0.0
Starkeya novella DSM 506	639283	leaf	4765023	1186	665	0.0
Olleya aquimaris	639310	species	3468188	565	331	0.0
Hoyosella subflava	639313	species	4863490	20	0	0.0
Neisseria zalophi	640030	species	2423693	567	362	0.0
Azospira oryzae PS	640081	leaf	3806980	5194	1640	0.00132771
Klebsiella variicola At-22	640131	leaf	5458505	21	1	1.78112e-59
Segniliparus rotundus DSM 44985	640132	leaf	3157527	314	228	0.0
Burkholderia sp. CCGE1001	640510	species	7253494	1769	265	0
Paraburkholderia sp. CCGE1002	640511	species	7884858	1593	755	4.64422e-322
Burkholderia sp. CCGE1003	640512	species	7043595	1743	677	0
Simonsiella muelleri ATCC 29453	641147	leaf	2469862	659	482	0.0
Lactococcus phage P087	641487	species	60074	2	1	0.0
Desulfovibrio desulfuricans ND132	641491	leaf	3858580	659	408	0.0
Elusimicrobia	641853	class	1643562	10	0	0.0
Circovirus-like genome RW-C	642253	species	1803	1	1	0.0
Cellulosilyticum lentocellum DSM 5427	642492	leaf	4714237	242	60	0.0
Ostreococcus tauri virus 1	642926	species	191761	5	0	0.0
Staphylococcus stepanovicii	643214	species	2439098	153	103	0.0
Acidovorax avenae subsp. avenae ATCC 19860	643561	leaf	5482170	8932	3043	0.00135735
Pseudodesulfovibrio aespoeensis Aspo-2	643562	leaf	3629109	614	388	0.000123432
Syntrophothermus lipocalidus DSM 12680	643648	leaf	2405559	87	61	0.0
Paenalcaligenes hominis	643674	species	2688496	981	697	7.75969e-05
Marivirga tractuosa DSM 4126	643867	leaf	4516490	664	524	0.0
Lactobacillus plantarum JDM1	644042	leaf	3197759	2	0	0.0
Methanocaldococcus sp. FS406-22	644281	species	1773136	85	70	0.0
Desulfarculus baarsii DSM 2075	644282	leaf	3655731	761	520	0.0
Micromonospora aurantiaca ATCC 27029	644283	leaf	7025559	722	72	0
Arcanobacterium haemolyticum DSM 20595	644284	leaf	1986154	331	169	0.0
Methanohalobium evestigatum Z-7303	644295	leaf	2406232	81	65	0.0
Inhella	644355	genus	0	378	0	0.0
Burkholderia virus Bcepil02	644524	species	62715	6	3	0.0
Nyamanini nyavirus	644610	species	11631	1	0	0.0
Gordonibacter	644652	genus	0	8	0	0.0
Pseudomonas stutzeri RCH2	644801	leaf	4600489	825	321	0.0
Thermaerobacter marianensis DSM 12885	644966	leaf	2844696	393	218	0.0
Corynebacterium kroppenstedtii DSM 44385	645127	leaf	2446804	220	140	0.0
Brucella suis bv. 2	645170	leaf	16631776	6	1	0.0
Campylobacter jejuni subsp. jejuni M1	645464	leaf	1616648	2	0	0.0
Altererythrobacter namhicola	645517	species	2591679	1144	724	8.0137e-05
Shigella phage SP18	645664	leaf	170605	6	2	0.0
Syntrophobotulus glycolicus DSM 8271	645991	leaf	3406739	128	100	0.0
Streptococcus phage 5093	646413	species	37184	1	1	0.0
Desulfosporosinus acidiphilus SJ4	646529	leaf	4991181	173	139	0.0
Streptomyces sp. M2	646637	species	8718751	675	366	0.0
Methanothermococcus okinawensis IH1	647113	leaf	1677455	46	39	0.0
Rhodomicrobium vannielii ATCC 17100	648757	leaf	4014469	571	369	0.0
Solibacillus	648800	genus	3984229	12	0	0.0
Rummeliibacillus	648802	genus	0	1	0	0.0
Rhizobium pusense	648995	species	4957912	344	25	0
Thermovibrio ammonificans HB-1	648996	leaf	1759526	110	78	0.0
Penguinpox virus	648998	species	306862	15	8	0.0
