name	taxID	taxRank	genomeSize	numReads	numUniqueReads	abundance
Thermococcus onnurineus NA1	523850	leaf	1847607	27	19	0.0
Musca domestica salivary gland hypertrophy virus	523909	leaf	124279	3	2	0.0
Desulfovibrio desulfuricans ATCC 27774	525146	leaf	2873437	213	80	0.0
Fusobacterium nucleatum subsp. nucleatum ATCC 23726	525283	leaf	2299539	75	14	0.0
Gardnerella vaginalis ATCC 14019	525284	leaf	1667350	86	0	0.0
Lactobacillus paragasseri JV-V03	525326	leaf	2030305	62	7	0.0
Desulfomicrobium baculatum DSM 4028	525897	leaf	3942657	536	364	0.0
Sulfurospirillum deleyianum DSM 6946	525898	leaf	2306351	81	49	0.0
Thermanaerovibrio acidaminovorans DSM 6589	525903	leaf	1848474	165	124	0.0
Thermobaculum terrenum ATCC BAA-798	525904	leaf	3101581	218	158	0.0
Acidimicrobium ferrooxidans DSM 10331	525909	leaf	2158157	707	526	0.0
Anaerococcus prevotii DSM 20548	525919	leaf	1998633	67	51	0.0
Sebaldella termitidis ATCC 33386	526218	leaf	4486650	99	85	0.0
Desulfovibrio salexigens DSM 2638	526222	leaf	4289847	148	104	0.0
Brachyspira murdochii DSM 12563	526224	leaf	3241804	123	86	0.0
Geodermatophilus obscurus DSM 43160	526225	leaf	5322497	2069	1309	3.39572e-05
Gordonia bronchialis DSM 43247	526226	leaf	5290012	858	486	0.0
Meiothermus silvanus DSM 9946	526227	leaf	3721669	434	303	0.0
Erysipelotrichia	526524	class	1770425	6	0	0.0
Erysipelotrichales	526525	order	1770425	7	0	0.0
Tetragenococcus osmophilus	526944	species	2384293	72	56	0.0
Rhizobium phaseoli Brasil 5	526949	leaf	6665454	380	110	0.0
Bacillus cereus ATCC 4342	526977	leaf	5306298	31	13	0.0
Bacillus thuringiensis Bt407	527021	leaf	6134344	15	10	4.95437e-32
Paenibacillus xylanexedens	528191	species	7098239	141	56	0.0
Azospirillum thiophilum	528244	species	7609458	3161	1485	8.30864e-05
Alteromonas macleodii ATCC 27126	529120	leaf	4653851	72	7	0.0
Bacillus thuringiensis YBT-1518	529122	leaf	6672921	29	13	0
Proteus mirabilis HI4320	529507	leaf	4099895	6	0	0.0
Pyrococcus yayanosii CH1	529709	leaf	1716818	20	13	0.0
Rhodoluna	529883	genus	0	20	0	0.0
Rhodoluna lacicola	529884	species	1430433	2664	2148	0.00553989
Pirellula staleyi DSM 6068	530564	leaf	6196199	1078	867	0
Prauserella marina	530584	species	6986413	1278	833	0.0
Pelagibacterium halotolerans	531813	species	3948887	27	0	0.0
Flavobacteriaceae bacterium 3519-10	531844	species	2768102	160	89	0.0
Acidovorax ebreus TPSY	535289	leaf	3796573	3295	761	0.000210199
Candidatus Rhodoluna planktonica	535712	species	1424506	1489	1120	0.00183431
Cronobacter universalis	535744	species	4436873	18	0	0.0
Mesorhizobium australicum	536018	species	6200534	43	0	0.0
Mesorhizobium opportunistum WSM2075	536019	leaf	6884444	1842	823	0.0
Clostridium carboxidivorans P7	536227	leaf	5752782	190	107	3.19741e-05
Roseburia intestinalis L1-82	536231	leaf	4493348	410	270	0.00241742
Clostridium botulinum A2 str. Kyoto	536232	leaf	4155278	14	0	0.0
Chryseobacterium taklimakanense	536441	species	7930359	513	165	0.0
Cyanophage P-RSM1	536444	species	177211	32	24	0.0
Prochlorococcus phage P-SSM3	536453	species	179063	21	15	0.0
Synechococcus phage S-SSM4	536466	species	182801	27	21	0.0
Cyanophage Syn30	536474	species	178807	26	15	0.0
Blautia hansenii DSM 20583	537007	leaf	3065949	186	0	0.000325874
Candidatus Liberibacter asiaticus str. psy62	537021	leaf	1227328	47	0	0.0
Actinobacillus pleuropneumoniae serovar 7 str. AP76	537457	leaf	2345435	20	4	0.0
Helicobacter cinaedi CCUG 18818 = ATCC BAA-847	537971	leaf	2240130	18	0	0.0
Lactobacillus paracasei subsp. paracasei 8700:2	537973	leaf	3025352	7	2	0.0
Rhizobium etli 8C-3	538025	leaf	7309118	957	449	0.0
Mycoplasma struthionis	538220	species	737591	37	27	0.0
Stappia indica	538381	species	5116759	2703	1675	0.0
Dyadobacter sp. 32	538966	species	7101228	330	247	0
Clostridiales Family XVII. Incertae Sedis	539000	family	2844696	30	0	0.0
Francisella philomiragia subsp. philomiragia ATCC 25015	539329	leaf	2017400	56	13	0.0
Mycobacterium virus lockley	540067	species	51478	1	1	0.0
Mycobacterium virus Pukovnik	540068	species	52892	1	0	0.0
Roseovarius indicus	540747	species	6173065	1846	1113	0.0
Ruminococcaceae	541000	family	4534233	36	0	0.0
Bacillus thuringiensis serovar chinensis CT-43	541229	leaf	6151150	4	0	6.08815e-34
Clostridium phage phiCP39-O	541865	species	38753	2	2	0.0
Adoxophyes orana nucleopolyhedrovirus	542343	species	111724	1	1	0.0
Uetakevirus	542960	genus	39153	1	0	0.0
Mycobacterium phage Nigel	543152	leaf	69904	3	1	0.0
Mycobacterium phage Predator	543153	leaf	70110	5	5	0.0
Parvimonas	543311	genus	0	1	0	0.0
Symbiobacteriaceae	543349	family	3566135	9	0	0.0
Thermoanaerobacterales Family III. Incertae Sedis	543371	family	2704109	2	0	0.0
Haloterrigena turkmenica DSM 5511	543526	leaf	5440782	803	528	0.0
Variovorax paradoxus S110	543728	leaf	6754997	5457	2060	0.0
Lactobacillus casei BL23	543734	leaf	3079196	62	0	0.0
Altererythrobacter marensis	543877	species	2885033	1281	824	0
beta proteobacterium CB	543913	species	2045720	3680	1874	0
Helicobacter pylori B128	544406	leaf	1675360	8	1	0.0
Tenericutes	544448	phylum	1281111	2	0	0.0
Geobacillus sp. Y412MC61	544556	species	3667901	72	1	0.0
Actinomyces oris	544580	species	3042917	500	102	0.0
Bartonella sp. OE 1-1	545612	species	2186621	78	42	0.0
Bacillus megaterium QM B1551	545693	leaf	5523192	55	12	4.3364e-05
Treponema primitia ZAS-2	545694	leaf	4059867	148	107	0.0
Treponema azotonutricium ZAS-9	545695	leaf	3855671	139	103	0.0
Treponema paraluiscuniculi Cuniculi A	545776	leaf	1133390	25	1	0.0
Dietzia lutea	546160	species	3911842	996	449	4.622e-05
Mycobacterium virus Boomer	546182	species	58037	1	0	0.0
Mycobacterium phage Phaedrus	546184	species	68090	1	0	0.0
Neisseria elongata subsp. glycolytica ATCC 29315	546263	leaf	2256647	320	0	0.0
Filifactor alocis ATCC 35896	546269	leaf	1931012	62	39	0.0
Selenomonas sputigena ATCC 35185	546271	leaf	2568361	401	279	0.0
Hafnia paralvei	546367	species	4513714	133	74	0.0
Deinococcus deserti VCD115	546414	leaf	3855329	388	235	0.0
Mycobacterium phage Cali	546803	leaf	155372	6	6	0.0
Mycobacterium phage Myrna	546805	species	164602	22	17	0.0
Mycobacterium phage ScottMcG	546807	leaf	154017	2	0	0.0
Mycobacterium phage Spud	546808	leaf	154906	3	0	0.0
Bifidobacterium pseudocatenulatum DSM 20438 = JCM 1200 = LMG 10505	547043	leaf	2313752	2069	677	0.0632437
Hydrogenobaculum sp. 3684	547143	species	1552775	41	0	0.0
Hydrogenobaculum sp. HO	547144	species	1552931	41	0	0.0
Hydrogenobaculum sp. SHO	547145	species	1552607	41	0	0.0
Hydrogenobaculum sp. SN	547146	species	1552931	41	0	0.0
Phycisphaera mikurensis	547188	species	3884382	33	0	0.0
Bacillus phage PM1	547228	species	50861	1	1	0.0
Methanohalophilus mahii DSM 5219	547558	leaf	2012424	21	14	0.0
Natrialba magadii ATCC 43099	547559	leaf	4443643	345	228	0.0
Staphylococcus aureus subsp. aureus TCH60	548473	leaf	2827166	1	1	0.0
Corynebacterium aurimucosum ATCC 700975	548476	leaf	2819226	202	121	0.0
Mobiluncus curtisii ATCC 43063	548479	leaf	2146480	132	100	0.0
Herpesvirales	548681	order	167898	2	0	0.0
Alloherpesviridae	548682	family	0	1	0	0.0
Elephant endotheliotropic herpesvirus 4	548914	species	205896	18	16	0.0
Francisella halioticida	549298	species	2197430	92	60	0.0
Salmonella enterica subsp. enterica serovar Gallinarum str. 287/91	550538	leaf	4658697	1	0	0.0
Ferrimonas balearica DSM 9799	550540	leaf	4279159	521	351	0.0
Geobacillus sp. Y412MC52	550542	species	3673940	69	1	0.0
'Nostoc azollae' 0708	551115	leaf	5486145	149	86	0.0
Aromatoleum	551759	genus	4727255	87	0	0.0
Aromatoleum aromaticum	551760	species	4727255	165	0	0.0
Iodobacter phage PhiPLPE	551895	leaf	47453	1	0	0.0
Kosakonia arachidis	551989	species	5176406	193	84	0.0
Mucilaginibacter gossypii	551996	species	7565189	393	0	0
Streptococcus equi subsp. zooepidemicus MGCS10565	552526	leaf	2024171	14	0	0.0
Listeria monocytogenes HCC23	552536	leaf	2976212	28	6	0.0
Dehalogenimonas lykanthroporepellens	552810	species	1686510	1	0	0.0
Dehalogenimonas lykanthroporepellens BL-DC-9	552811	leaf	1686510	168	96	0.0
Pseudomonas pelagia	553151	species	4550643	484	292	0.0
Prevotella melaninogenica ATCC 25845	553174	leaf	3168282	109	0	0.0
Gardnerella vaginalis 409-05	553190	leaf	1617545	131	11	0.0
Cutibacterium acnes SK137	553199	leaf	2495334	2	0	0.0
Vibrio breoganii	553239	species	4492180	118	72	0.0
Streptococcus equi subsp. equi 4047	553482	leaf	2253793	8	0	0.0
Streptomyces gilvosporeus	553510	species	8482298	1375	783	1.11427e-313
Acidovorax carolinensis	553814	species	17451017	15298	2829	7.19296e-05
[Clostridium] hylemonae DSM 15053	553973	leaf	3833740	139	102	0
Salmonella enterica subsp. enterica serovar Paratyphi A str. AKU_12601	554290	leaf	4581797	2	0	0.0
Leptotrichia hongkongensis	554406	species	2284180	79	45	0.0
Thermosediminibacter oceani DSM 16646	555079	leaf	2280035	92	56	0.0
Zymomonas mobilis subsp. mobilis ATCC 10988	555217	leaf	2143461	26	12	0.0
Synechococcus phage S-RSM4	555387	species	194454	30	25	0.0
Mycobacterium phage Solon	555603	leaf	49487	1	0	0.0
Halothiobacillus neapolitanus c2	555778	leaf	2582886	353	245	0.0
Polynucleobacter difficilis	556054	species	1995529	2578	1951	0.00447195
Pseudolabrys	556257	genus	0	62	0	0.0
Oxalobacter formigenes OXCC13	556269	leaf	2433653	295	1	0.0
Candidatus Liberibacter solanacearum	556287	species	1258278	1	0	0.0
Brachybacterium saurashtrense	556288	species	3720646	1182	672	0.0
Neomicrococcus aestuarii	556325	species	2667837	365	240	0.0
Propionibacterium acidifaciens	556499	species	3072768	954	582	0.0
Burkholderia phage KS10	557289	species	37635	1	1	0.0
Erwinia phage phiEa21-4	557393	leaf	84576	2	0	0.0
Lactobacillus reuteri JCM 1112	557433	leaf	2039414	11	0	0.0
Lactobacillus reuteri DSM 20016	557436	leaf	1999618	9	0	0.0
Laribacter hongkongensis HLHK9	557598	leaf	3169329	1019	174	0.0
Mycobacterium kansasii ATCC 12478	557599	leaf	6577228	901	554	0.0
Acinetobacter baumannii AB307-0294	557600	leaf	3759495	1	1	0.0
Pseudomonas aeruginosa LESB58	557722	leaf	6601757	8	1	0.0
Glaesserella parasuis SH0165	557723	leaf	2269156	63	6	0.0
Burkholderia pseudomallei 576	557724	leaf	7266604	30	4	0.0
Rhodobacter sphaeroides KD131	557760	leaf	4711139	771	364	0.0
Chryseobacterium piperi	558152	species	4501946	194	133	0.0
Corynebacterium doosanense CAU 212 = DSM 45436	558173	leaf	2698995	456	287	0.0
Desulfurobacteriaceae	558314	family	1650747	10	0	0.0
Marinilabiliaceae	558415	family	0	4	0	0.0
Shewanella chilikensis	558541	species	4910425	234	75	1.23071e-13
Clostridium virus phiCD27	559189	species	50930	2	2	0.0
Mycobacterium mantenii	560555	species	6185541	955	499	0.0
Mycobacteroides abscessus ATCC 19977	561007	leaf	5090491	5	0	0.0
Sphingobacterium psychroaquaticum	561061	species	4396536	205	140	0.0
Dickeya chrysanthemi Ech1591	561229	leaf	4813854	312	173	0.000266702
Pectobacterium carotovorum subsp. carotovorum PC1	561230	leaf	4862913	147	72	0.0
Pectobacterium parmentieri WPP163	561231	leaf	5063892	21	3	0.0
Mycobacterium tuberculosis variant bovis BCG str. Tokyo 172	561275	leaf	8743418	1	0	0.0
Streptococcus pneumoniae ATCC 700669	561276	leaf	2221315	8	0	0.0
Mycobacterium leprae Br4923	561304	leaf	3268071	125	0	0.0
Buchnera aphidicola str. Tuc7 (Acyrthosiphon pisum)	561501	leaf	641895	22	0	0.0
Bacillus safensis	561879	species	23128460	451	100	3.29506e-05
Mycobacterium virus Brujita	561996	species	47057	11	4	0.0
Mycobacterium phage Gumball	561998	species	64807	2	1	0.0
Mycobacterium phage Troll4	561999	species	64618	3	0	0.0
Rickettsia peacockii str. Rustic	562019	leaf	1314898	23	1	0.0
Paenibacillus cellulositrophicus	562959	species	7424799	354	276	0.0
Kyrpidia tusciae DSM 2912	562970	leaf	3384766	224	104	0.0
Sulfurimonas autotrophica DSM 16294	563040	leaf	2153198	103	74	0.0
Helicobacter pylori G27	563041	leaf	1663013	9	3	0.0
Mycobacterium virus Fruitloop	563119	species	58471	1	0	0.0
Mycobacterium phage Konstantine	563121	leaf	68952	2	0	0.0
Mycobacterium virus Ramsey	563123	species	58578	2	1	0.0
Bacillus sp. SJ-10	563169	species	4041647	31	3	0.0
Listeria monocytogenes L99	563174	leaf	2979198	1	0	0.0
Buchnera aphidicola str. 5A (Acyrthosiphon pisum)	563178	leaf	642122	23	2	0.0
Pseudomonas coronafaciens pv. oryzae str. 1_6	563797	leaf	5714458	371	204	0.0
Cyclobacteriaceae	563798	family	5341969	12	0	0.0
Chitinophagaceae	563835	family	7619458	90	21	0.0
Rhodothermaceae	563843	family	3535276	58	0	0.0
Spirosoma rigui	564064	species	5828404	387	281	0.0
Geoglobus acetivorans	565033	species	1860815	34	21	0.0
Brachyspira hyodysenteriae WA1	565034	leaf	3036634	104	9	0.0
Bifidobacterium longum subsp. infantis 157F	565040	leaf	2408831	31	10	0.000222812
Bifidobacterium longum subsp. longum JCM 1217	565042	leaf	2385164	23	0	0.0
Caulobacter vibrioides NA1000	565050	leaf	4042929	1109	0	1.74748e-133
Streptomyces sp. SM17	565560	species	7179914	1152	76	0
Ureaplasma urealyticum serovar 10 str. ATCC 33699	565575	leaf	874478	48	3	0.0
Enterococcus faecalis ARO1/DG	565651	leaf	2878753	3	3	0.0
Enterococcus casseliflavus EC20	565655	leaf	3427276	89	12	0.000161514
Spodoptera litura nucleopolyhedrovirus II	566270	species	148634	3	2	0.0
Bifidobacterium catenulatum DSM 16992 = JCM 1194 = LMG 11043	566552	leaf	2079525	290	0	0.00203239
Campylobacter jejuni subsp. jejuni IA3902	567106	leaf	1672219	1	0	0.0
Sinobacteraceae	568386	family	0	90	0	0.0
Pseudogulbenkiania	568394	genus	0	72	0	0.0
Bordetella pertussis 18323	568706	leaf	4043846	36	0	0.0
Bordetella bronchiseptica 253	568707	leaf	5264383	520	50	0.0
Salmonella enterica subsp. enterica serovar Typhimurium str. DT2	568709	leaf	4908645	1	0	0.0
Dickeya sp. NCPPB 569	568768	species	4317154	214	110	0.0
Streptococcus suis BM407	568814	leaf	2170808	8	3	0.0
Acidaminococcus intestini RyC-MR95	568816	leaf	2487765	226	180	0.00559189
Serratia symbiotica str. 'Cinara cedri'	568817	leaf	1762765	48	39	0.0
Methylovirgula ligni	569860	species	3298588	1320	826	0
Methanocellales	570264	order	2838663	8	0	0.0
Methanocellaceae	570265	family	2838663	1	0	0.0
Methanocella	570266	genus	2838663	8	0	0.0
Methanocella paludicola	570267	species	2957635	4	0	0.0
Bacillus thuringiensis serovar kurstaki str. YBT-1520	570416	leaf	13100949	32	4	0.0
Helicobacter pylori P12	570508	leaf	1684038	2	2	0.0
Desulfosarcina alkanivorans	571177	species	7324708	748	543	0
Ochrobactrum pituitosum	571256	species	5467370	419	136	3.62036e-05
Buchnera aphidicola (Sitobion avenae)	571428	leaf	647564	44	24	0.0
Psychrobacter sp. G	571800	species	3113999	165	26	0.0
Luteipulveratus mongoliensis	571913	species	5420910	1208	789	0.0
Corynebacterium mustelae	571915	species	3474226	169	111	0.0
Bacillus cereus 03BB102	572264	leaf	10897415	28	1	0.0
Mycobacterium tuberculosis variant africanum GM041182	572418	leaf	4389314	3	1	0.0
Allochromatium vinosum DSM 180	572477	leaf	3669074	1524	947	0.0
Vulcanisaeta distributa DSM 14429	572478	leaf	2374137	20	15	0.0
Halanaerobium praevalens DSM 2228	572479	leaf	2309262	168	120	0.0
Arcobacter nitrofigilis DSM 7299	572480	leaf	3192235	186	123	0
Blautia	572511	genus	5454965	25	0	0.0
Ilyobacter polytropus DSM 2926	572544	leaf	3132314	93	63	0.0
Hungateiclostridium thermocellum DSM 2360	572545	leaf	3577579	93	0	0.0
Archaeoglobus profundus DSM 5631	572546	leaf	1563423	21	15	0.0
Aminobacterium colombiense DSM 12261	572547	leaf	1980592	48	33	0.0
Desulfovibrio vulgaris RCH1	573059	leaf	3734357	534	8	0
Clostridium cellulovorans 743B	573061	leaf	5262222	177	144	3.50161e-05
Thermoanaerobacter sp. X513	573062	species	2456520	77	18	0.0
Methanocaldococcus infernus ME	573063	leaf	1328194	24	23	0.0
Methanocaldococcus fervens AG86	573064	leaf	1507251	33	26	0.0
Asticcacaulis excentricus CB 48	573065	leaf	4308776	533	292	0.0
Pseudomonas amygdali pv. tabaci str. ATCC 11528	573066	leaf	6201720	211	24	0.0
Vibrio phage eugene 12A10	573172	species	138234	2	0	0.0
Vibrio phage helene 12B3	573173	species	135982	1	0	0.0
Vibrio phage henriette 12B8	573174	species	107218	1	0	0.0
Vibrio phage martha 12B12	573175	species	33277	2	2	0.0
Escherichia coli O26:H11 str. 11368	573235	leaf	5855531	2	0	0.0
Desulfovibrio magneticus RS-1	573370	leaf	5315620	1048	549	0.0
Sediminispirochaeta smaragdinae DSM 11293	573413	leaf	4653970	89	68	0.0
Francisella salina	573569	species	2035931	104	15	0.0
Francisella uliginis	573570	species	2237379	99	63	0.0
Stenotrophomonas phage S1	573591	species	40287	3	0	0.0
Candidatus Planktophila limnetica	573600	species	1328793	4476	3396	0.00327466
Pandoraea oxalativorans	573737	species	6500731	1344	540	0.0
Leptospira interrogans serovar Lai str. IPAV	573825	leaf	4708530	12	0	0.0
Acetohalobium arabaticum DSM 5501	574087	leaf	2469596	78	54	0.0
Streptococcus pneumoniae AP200	574093	leaf	2130580	1	0	0.0
Escherichia coli O127:H6 str. E2348/69	574521	leaf	5069678	21	1	0.0
Anaplasma centrale str. Israel	574556	leaf	1206806	28	16	0.0
Butyricimonas	574697	genus	0	8	0	0.0
Corynebacterium maris	575200	species	2833547	24	0	0.0
Isosphaera pallida ATCC 43644	575540	leaf	5529304	856	610	0.0
Staphylococcus virus IPLA35	575610	species	45344	1	0	0.0
Prevotella sp. oral taxon 299 str. F0039	575614	leaf	2480269	107	74	0.0
Vibrio tasmaniensis LGP32	575788	leaf	4974818	141	59	0.0
Polynucleobacter necessarius	576610	species	1560469	21489	14374	0.019659
Polynucleobacter asymbioticus	576611	species	2159490	10533	199	0.00101754
Escherichia phage JSE	576789	leaf	166418	1	0	0.0
Escherichia phage JS10	576790	leaf	171451	3	0	0.0
Paraprevotella	577309	genus	4125322	1	0	0.0
Euhalothece natronophila	577489	species	3524308	2	0	0.0
Lactobacillus phage Lv-1	578234	species	38934	2	2	0.0
Vibrio cholerae M66-2	579112	leaf	3938905	2	1	0.0
Methanocaldococcus vulcanius M7	579137	leaf	1761737	30	24	0.0
Zymomonas mobilis subsp. pomaceae ATCC 29192	579138	leaf	2061413	90	71	0.0
Dickeya paradisiaca Ech703	579405	leaf	4679450	276	173	0.0
Campylobacter volucris LMG 24379	580033	leaf	1517949	71	0	0.0
Bacillus cytotoxicus	580165	species	4094159	249	88	0.0
Thermoanaerobacterium thermosaccharolyticum DSM 571	580327	leaf	2785752	88	11	0.0
Thermoanaerobacter italicus Ab9	580331	leaf	2451061	59	8	0.0
Sideroxydans lithotrophicus ES-1	580332	leaf	3003656	1260	840	7.21604e-05
Thermovirga lienii DSM 17291	580340	leaf	1999646	32	20	0.0
Mariprofundales	580371	order	0	14	0	0.0
Mariprofundaceae	580372	family	0	5	0	0.0
Pseudomonas phage 14-1	581037	leaf	66235	1	0	0.0
Pseudomonas phage KPP10	582345	leaf	88322	2	0	0.0
Hirschia baltica ATCC 49814	582402	leaf	3540114	166	108	0.0
Thermococcus paralvinellae	582419	species	1957742	20	17	0.0
Rhodanobacter glycinis	582702	species	4172240	1340	757	0.0
Methylovorus glucosetrophus SIP3-4	582744	leaf	3082007	858	191	0
Hyphomicrobium denitrificans ATCC 51888	582899	leaf	3638969	1417	883	0.0
Methylotenera mobilis JLW8	583345	leaf	2547570	946	690	9.11024e-05
Clostridium kluyveri NBRC 12016	583346	leaf	3955303	112	1	0.0
Coraliomargarita akajimensis DSM 45221	583355	leaf	3750771	294	230	0.0
Thermoanaerobacter mathranii	583357	species	2306092	2	0	0.0
Thermoanaerobacter mathranii subsp. mathranii str. A3	583358	leaf	2306092	65	16	0.0
Tenacibaculum jejuense	584609	species	4614879	372	251	2.72459e-174
Pasteurella multocida subsp. multocida str. 3480	584721	leaf	2378127	7	4	0.0
Bacillus phage Bcp1	584892	leaf	152778	6	2	0.0
Escherichia coli S88	585035	leaf	5166121	1	0	0.0
Escherichia fergusonii ATCC 35469	585054	leaf	4643861	90	5	0.0
Escherichia coli 55989	585055	leaf	5154862	2	2	0.0
Escherichia coli IAI39	585057	leaf	5132068	5	0	0.0
Simian adenovirus 20	585059	leaf	34302	1	1	0.0
Roseburia hominis A2-183	585394	leaf	3592125	479	0	0
Escherichia coli O103:H2 str. 12009	585395	leaf	5524860	1	0	0.0
Synechococcus sp. KORDI-49	585423	species	2585813	679	445	0.0
Synechococcus sp. KORDI-52	585425	species	2572069	450	288	0.000296446
Thiohalobacter thiocyanaticus	585455	species	3233441	1614	975	0.0
Gardnerella vaginalis ATCC 14018 = JCM 11026	585528	leaf	1667406	86	0	0.0
Helicobacter pylori 83	585538	leaf	1617426	3	2	0.0
Pseudomonas chlororaphis	587753	species	60698099	5385	2018	0.0
Pseudomonas chlororaphis subsp. aureofaciens	587851	subspecies	69226203	293	57	0.0
Solirubrobacterales	588673	order	6359369	104	0	0.0
Haloterrigena daqingensis	588898	species	3835796	305	194	0.0
Brevundimonas naejangsanensis	588932	species	9124003	3186	1389	0.0
Prevotella fusca	589436	species	3261806	2	0	0.0
Desulfurivibrio alkaliphilus AHT 2	589865	leaf	3097763	492	331	0.0
Alteromonas australica	589873	species	8766305	282	36	0.0
Ferroglobus placidus DSM 10642	589924	leaf	2196266	27	20	0.0
Thermotoga naphthophila RKU-10	590168	leaf	1809823	44	16	0.0
Dickeya zeae Ech586	590409	leaf	4818394	185	72	0
Mycobacterium paraseoulense	590652	species	6085955	1192	436	0.0
Cellulomonas fimi ATCC 484	590998	leaf	4266344	1766	9	0.0
Acidaminococcus fermentans DSM 20731	591001	leaf	2329769	200	141	0.0
Staphylothermus hellenicus DSM 12710	591019	leaf	1580347	12	11	0.0
Methylacidiphilum fumariolicum	591154	species	2476671	1	0	0.0
Streptomyces pratensis ATCC 33331	591167	leaf	7656104	1221	664	0.0
Ignavibacterium album	591197	species	3658997	1	0	0.0
Streptococcus intermedius JTH08	591365	leaf	1933610	27	0	0.0
Mycobacterium phage Phlyer	591487	species	69378	1	0	0.0
Escherichia coli LF82	591946	leaf	4773108	5	4	0.0
Bacillus megaterium DSM 319	592022	leaf	5097447	99	34	8.08741e-05
Nonlabens dokdonensis DSW-6	592029	leaf	3914632	194	144	0.0
Pantoea sp. At-9b	592316	species	6312783	322	193	2.89448e-05
Thermococcus gammatolerans EJ3	593117	leaf	2045438	52	27	0.0
Vibrio cholerae MJ-1236	593588	leaf	4236368	9	0	0.0
Methanoregula formicica SMSP	593750	leaf	2820858	109	95	0.0
Salmonella enterica subsp. enterica serovar Corvallis	593905	leaf	10179547	5	1	0.0
Cellulomonas gilvus ATCC 13127	593907	leaf	3526441	1290	836	0.0
Mesorhizobium opportunistum	593909	species	6884444	54	0	0.0
Allofrancisella guangzhouensis	594679	species	1661527	108	63	0.0
Tolumonas auensis DSM 9187	595494	leaf	3471292	309	223	0.000548428
Methylosinus trichosporium OB3b	595536	leaf	5183433	3204	2137	0.000261775
Variovorax paradoxus EPS	595537	leaf	6550056	4539	2108	0.000103318
Alicycliphilus denitrificans BC	596153	leaf	4835713	4354	807	0
Alicycliphilus denitrificans K601	596154	leaf	5070751	4578	888	3.25542e-202
Sinomonas	596707	genus	0	20	0	0.0
Nautilia profundicola AmH	598659	leaf	1676444	98	53	0.0
Blattabacterium sp. (Periplaneta americana) str. BPLAN	600809	leaf	640442	36	20	0.0
Arcobacter mytili	603050	species	3037595	4	0	0.0
Neisseria meningitidis 8013	604162	leaf	2277550	22	4	0.0
Thermococcus sibiricus MM 739	604354	leaf	1845800	19	11	0.0
Caldicellulosiruptor obsidiansis OB47	608506	leaf	2532343	90	54	0.0
Hydrogenobacter thermophilus TK-6	608538	leaf	3486067	88	0	0.0
[Clostridium] saccharolyticum WM1	610130	leaf	4662871	134	105	4.12773e-05
Xanthomonas citri pv. citri	611301	leaf	149461955	269	10	0.0
Cyanophage SS120-1	616674	species	46997	1	0	0.0
Arenibacter algicola	616991	species	5857781	182	134	0.0
Streptococcus dysgalactiae subsp. equisimilis RE378	617121	leaf	2151145	2	0	0.0
Lachnoanaerobaculum umeaense	617123	species	5620882	143	0	0
Monkeypox virus Zaire-96-I-16	619591	leaf	196858	4	2	0.0
Acidianus sulfidivorans JP7	619593	leaf	2287077	50	41	0.0
Pseudoalteromonas donghaensis	621376	species	4733916	171	106	0.0
Sphingomonas melonis TY	621456	leaf	4196755	1514	50	0.0
Actinopolysporales	622450	order	0	1	0	0.0
Actinopolysporaceae	622451	family	0	12	0	0.0
Kineosporiales	622452	order	4956672	3	0	0.0
Francisella hispaniensis	622488	species	1938636	91	26	0.0
Candidatus Planktophila	622681	genus	0	701	2	0.0
Zymomonas mobilis subsp. mobilis NCIMB 11163	622759	leaf	2223520	27	6	0.0
Maritalea	623276	genus	0	6	0	0.0
Escherichia virus SSL2009a	624134	species	44899	2	0	0.0
Ruania	626119	genus	0	12	0	0.0
Burkholderia glumae BGR1	626418	leaf	7284636	1764	48	2.52961e-05
Proteus cibarius	626774	species	16947760	507	48	0.0
Christensenella minuta	626937	species	2969292	219	159	0.00142548
Phascolarctobacterium succinatutens YIT 12067	626939	leaf	2550003	182	44	0.00163337
Phascolarctobacterium succinatutens	626940	species	2550003	4	0	0.0
Sphingobium sp. SYK-6	627192	species	4348133	1541	1007	0.0
Zymomonas mobilis subsp. mobilis str. CP4 = NRRL B-14023	627343	leaf	4310417	44	0	0.0
Zymomonas mobilis subsp. mobilis ATCC 29191	627344	leaf	2008345	25	16	0.0
Pseudomonas amygdali pv. lachrymans str. M301315	629260	leaf	7149865	254	31	0.0
Pseudomonas syringae pv. maculicola str. ES4326	629265	leaf	6593626	471	253	0.0
Chandiru virus	629725	leaf	12495	1	0	0.0
Bifidobacterium catenulatum subsp. kashiwanohense	630129	subspecies	2445409	441	146	0.00269585
Neisseria meningitidis alpha710	630588	leaf	2242947	15	1	0.0
Shimwellia blattae DSM 4481 = NBRC 105725	630626	leaf	4158725	201	0	0.0
Spongiibacter	630749	genus	0	2	0	0.0
Desulfovibrio sp. G11	631220	species	3414934	217	92	0.0
Vibrio phage VP585	631719	leaf	42612	2	2	0.0
Lactobacillus virus Lb338-1	632112	species	142111	1	1	0.0
Caldicellulosiruptor hydrothermalis 108	632292	leaf	2770676	75	28	0.0
Caldicellulosiruptor kristjanssonii I77R1B	632335	leaf	2802443	69	19	0.0
Caldicellulosiruptor kronotskyensis 2002	632348	leaf	2843785	81	42	0.0
Caldicellulosiruptor lactoaceticus 6A	632516	leaf	2674809	66	21	0.0
